member_id,score,constituency,date_of_birth,days_service,first_start_date,gender,list_name,party,maj_score
327,0.9341528498534487,Derby North,1944-09-07,2868,1997-05-01,M,"Laxton, Mr Bob",Labour,0.9973608507253786
1411,0.9240607626953743,Edinburgh North and Leith,1953-08-08,1394,2001-06-07,M,"Lazarowicz, Mark",Labour,0.9839827361720596
24,0.9321694801764886,"Brighton, Pavilion",1945-09-15,2868,1997-05-01,M,"Lepper, David",Labour,0.990905253951142
422,0.9356219434825933,Shipley,1972-06-28,2868,1997-05-01,M,"Leslie, Mr Chris",Labour,0.9952374960972632
330,0.9315003194966459,High Peak,1954-04-10,2868,1997-05-01,M,"Levitt, Tom",Labour,0.9965040387132672
441,0.9447997288871093,Bury South,1967-03-04,2868,1997-05-01,M,"Lewis, Mr Ivan",Labour,0.9967748043423378
461,0.8639155305031058,Worsley,1935-12-29,7872,1983-06-09,M,"Lewis, Mr Terry",Labour,0.8954745948036684
573,0.950643842281231,Airdrie and Shotts,1950-12-06,3881,1994-06-30,F,"Liddell of Coatdyke, B.",Labour,0.9981158650797163
141,0.9276378200064074,Battersea,1944-08-11,2868,1997-05-01,M,"Linton, Martin",Labour,0.9966602034814056
450,0.921041411884515,Manchester Central,1950-02-25,7872,1983-06-09,M,"Lloyd, Tony",Labour,0.9733627565116157
164,0.9292033172824826,Edmonton,1949-03-21,2868,1997-05-01,M,"Love, Mr Andrew",Labour,0.991979137235908
1470,0.93702509702337,Wrexham,1960-09-18,1394,2001-06-07,M,"Lucas, Ian C.",Labour,0.9860713259126366
1407,0.9227781954195106,Dundee East,1951-10-08,1394,2001-06-07,M,"Luke, Mr Iain",Labour,0.9834688463778117
1457,0.9331008676811922,Strathkelvin and Bearsden,1949-07-11,1394,2001-06-07,M,"Lyons, Mr John",Labour,0.9828904514047422
4158,0.9211551997486219,"Glasgow, Rutherglen",1943-12-14,6433,1987-06-11,M,"McAvoy, L.",Labour,0.9857160673277886
298,0.9290864663515785,"Birmingham, Hall Green",1955-08-04,2868,1997-05-01,M,"McCabe, Steve",Labour,0.9886300706077806
405,0.9078936853778024,Calder Valley,1945-10-14,2868,1997-05-01,F,"McCafferty, Chris",Labour,0.9527482478684258
448,0.9462940694600673,Makerfield,1951-04-25,6433,1987-06-11,M,"McCartney, Sir Ian",Labour,0.9982454935622317
193,0.9388612283938425,Mitcham and Morden,1960-02-20,2868,1997-05-01,F,"McDonagh, Siobhain",Labour,0.9963243580214352
641,0.9325399940044414,Western Isles,1956-05-07,6433,1987-06-11,M,"MacDonald, Dr Calum",Labour,0.9887819281472618
178,0.791217916728936,Hayes and Harlington,1951-09-08,2868,1997-05-01,M,"McDonnell, John",Labour,0.8203285019840715
1402,0.9331956208162108,Central Fife,1947-12-08,1394,2001-06-07,M,"MacDougall, Mr John",Labour,0.9930065910484365
4148,0.9262613254205857,Dumbarton,1944-10-04,6433,1987-06-11,M,"McFall of Alcluith, L.",Labour,0.9851997156323231
636,0.9291703779131876,Stirling,1949-05-26,2868,1997-05-01,F,"McGuire, Dame Anne",Labour,0.988965368315923
370,0.9287922468517007,Cleethorpes,1960-04-03,2868,1997-05-01,F,"McIsaac, Shona",Labour,0.9967748043423378
1419,0.9322644647620272,"Glasgow, Maryhill",1961-04-22,1394,2001-06-07,F,"McKechin, Ann",Labour,0.9880807986564657
584,0.9287991031265583,Cumbernauld and Kilsyth,1941-05-08,2868,1997-05-01,F,"McKenna, Rosemary",Labour,0.9885774320457796
45,0.8959148913876017,Thurrock,1949-04-24,4693,1992-04-09,M,"Mackinlay, Andrew",Labour,0.9417872092407142
375,0.8680801156238303,Kingston upon Hull North,1934-09-05,14080,1966-01-27,M,"McNamara, Mr Kevin",Labour,0.9072318993045534
176,0.9230297137198347,Harrow East,1958-11-03,2868,1997-05-01,M,"McNulty, Mr Tony",Labour,0.9904170216414031
393,0.9371820677766072,Rotherham,1948-05-21,3937,1994-05-05,M,"MacShane, Mr Denis",Labour,0.9918166677342898
12,0.9319209656219956,Slough,1953-09-12,2868,1997-05-01,F,"Mactaggart, Fiona",Labour,0.9927952265203341
65,0.9117578226637292,Hemel Hempstead,1945-03-20,2868,1997-05-01,M,"McWalter, Mr Tony",Labour,0.9682861739558021
517,0.9265274778218429,Blaydon,1941-05-16,9343,1979-05-03,M,"McWilliam, Mr John",Labour,0.9812921721694658
1392,0.9393207977514236,"Birmingham, Perry Barr",1961-07-13,1394,2001-06-07,M,"Mahmood, Mr Khalid",Labour,0.9939499778007991
409,0.8612562370116924,Halifax,1937-09-28,6433,1987-06-11,F,"Mahon, Alice",Labour,0.9031603589543503
324,0.9310514146410156,Amber Valley,1951-07-10,2868,1997-05-01,F,"Mallaber, Judy",Labour,0.9902201424873565
1387,0.9250777253445037,Bassetlaw,1960-01-10,1394,2001-06-07,M,"Mann, John",Labour,0.9828852493528738
1468,0.9320830780412487,Wolverhampton South West,1955-04-08,1394,2001-06-07,M,"Marris, Rob",Labour,0.9824348611779494
465,0.9356857454713202,Blackpool South,1953-11-28,2868,1997-05-01,M,"Marsden, Gordon",Labour,0.9965151487597294
613,0.9243191709421775,"Glasgow, Shettleston",1941-05-07,9343,1979-05-03,M,"Marshall, Mr David",Labour,0.9768447491244764
339,0.879548469650851,Not serving on 2005-04-01,1941-03-13,9235,1974-10-10,M,"Marshall, Mr Jim",Labour,0.9200420243204577
86,0.8179791563091935,Medway,1944-04-10,2868,1997-05-01,M,"Marshall-Andrews, Mr Robert",Labour,0.8532287883790028
495,0.9223488495888651,Carlisle,1949-01-03,6433,1987-06-11,M,"Martlew, Mr Eric",Labour,0.9726143636144395
454,0.9422264066061328,Oldham West and Royton,1939-11-04,12518,1970-06-18,M,"Meacher, Mr Michael",Labour,0.9901210223098633
361,0.9171465201376053,Mansfield,1949-07-31,6433,1987-06-11,M,"Meale, Sir Alan",Labour,0.9725858369098711
347,0.9320977262021112,Lincoln,1959-04-12,2868,1997-05-01,F,"Merron, Gillian",Labour,1.0
562,0.9281550757842294,Cardiff South and Penarth,1943-08-22,6433,1987-06-11,M,"Michael, Alun",Labour,0.9909160169642176
507,0.9421489877740978,Darlington,1958-01-27,4693,1992-04-09,M,"Milburn, Mr Alan",Labour,0.9980242044619727
1452,0.939309748635263,South Shields,1965-07-15,1394,2001-06-07,M,"Miliband, David",Labour,0.9943909640736308
428,0.9315532844867596,Ellesmere Port and Neston,1949-03-23,4693,1992-04-09,M,"Miller, Andrew",Labour,0.9884450313634862
372,0.9162549552690281,Great Grimsby,1934-09-19,10052,1977-04-28,M,"Mitchell, Austin",Labour,0.9566431687536678
1410,0.9272474914689847,East Lothian,1958-03-30,1394,2001-06-07,F,"Moffat, Anne",Labour,0.991555593327573
113,0.9310456409042935,Crawley,1954-04-09,2868,1997-05-01,F,"Moffatt, Laura",Labour,0.9939416214165461
1475,0.9278113753259136,Ipswich,1958-03-16,1226,2001-11-22,M,"Mole, Chris",Labour,0.9861194110936056
621,0.9305779750480272,Kirkcaldy,1947-02-25,6433,1987-06-11,M,"Moonie, L.",Labour,0.9799102316286079
3,0.9326144041260035,Luton South,1955-04-24,2868,1997-05-01,F,"Moran, Margaret",Labour,0.9970403062790684
561,0.9158442710809999,Cardiff North,1944-11-02,2868,1997-05-01,F,"Morgan, Julie",Labour,0.9653384144837452
377,0.9339523249518402,Scunthorpe,1952-07-06,6433,1987-06-11,M,"Morley, Mr Elliot",Labour,0.9920653652416415
305,0.9434344290800478,"Birmingham, Yardley",1952-06-17,4693,1992-04-09,F,"Morris of Yardley, B.",Labour,0.9953925776319111
406,0.9327609425485881,Colne Valley,1954-01-12,2868,1997-05-01,F,"Mountford, Kali",Labour,0.9882405734734032
341,0.9415227133903068,Loughborough,1964-09-17,2868,1997-05-01,M,"Reed, Mr Andy",Labour,0.9935798212903678
617,0.9334616421464346,Hamilton North and Bellshill,1947-05-08,6433,1987-06-11,M,"Reid of Cardowan, L.",Labour,0.9914664083766136
605,0.9269084219463886,"Glasgow, Anniesland",1952-04-17,1566,2000-11-23,M,"Robertson, John",Labour,0.9844825491942667
307,0.9355017627715528,Coventry North West,1938-05-25,10472,1976-03-04,M,"Robinson, Mr Geoffrey",Labour,0.9880250145628143
182,0.9364648834515887,Hornsey and Wood Green,1954-04-13,4693,1992-04-09,F,"Roche, Mrs Barbara",Labour,0.9955302994961747
402,0.9351244144823536,Bradford North,1950-11-11,5187,1990-11-08,M,"Rooney, Mr Terry",Labour,0.9891429057068797
590,0.936088890448668,Dundee West,1942-07-27,9343,1979-05-03,M,"Ross, Mr Ernie",Labour,0.9962100235359268
626,0.9261301693491752,Motherwell and Wishaw,1958-08-29,2868,1997-05-01,M,"Roy, Mr Frank",Labour,0.9795924344242216
534,0.9347435622437978,Vale of Clwyd,1958-07-18,2868,1997-05-01,M,"Ruane, Chris",Labour,0.9892096775045003
190,0.9316552426894866,"Lewisham, Deptford",1943-12-28,6433,1987-06-11,F,"Ruddock, Dame Joan",Labour,0.9846275720989932
424,0.9392121859006914,City of Chester,1945-03-25,2868,1997-05-01,F,"Russell, Christine",Labour,0.9943329895420921
166,0.9317927615566258,Enfield North,1955-09-08,2868,1997-05-01,F,"Ryan, Joan",Labour,0.9947153420549149
11,0.9212937242552552,Reading West,1954-04-19,2868,1997-05-01,M,"Salter, Martin",Labour,0.9804930986906325
608,0.937820425275151,"Glasgow, Govan",1952-08-18,2868,1997-05-01,M,"Sarwar, Mr Mohammad",Labour,0.9903386209373994
571,0.9329240871271655,Aberdeen North,1946-05-09,2868,1997-05-01,M,"Savidge, Mr Malcolm",Labour,0.9856030653355997
353,0.9217571638960451,Kettering,1950-06-26,2868,1997-05-01,M,"Sawford, Phil",Labour,0.9716099281914523
173,0.8582897574702825,Hackney South and Shoreditch,1937-03-17,9716,1974-02-28,M,"Sedgemore, Mr Brian",Labour,0.9000665976024863
78,0.9265676364090244,Chatham and Aylesford,1966-06-03,2868,1997-05-01,M,"Shaw, Jonathan",Labour,0.9797182517212364
411,0.9032057858695514,Huddersfield,1940-08-17,9343,1979-05-03,M,"Sheerman, Mr Barry",Labour,0.9596630842815543
1464,0.9247432629088802,West Renfrewshire,1952-11-24,1394,2001-06-07,M,"Sheridan, Jim",Labour,0.9886835240082027
314,0.9318230494399291,Stourbridge,1957-06-22,2868,1997-05-01,F,"Shipley, Ms Debra",Labour,0.9862929184549355
300,0.9089260769010497,"Birmingham, Ladywood",1946-02-15,7872,1983-06-09,F,"Short, Clare",Labour,0.9560116580788764
1391,0.9271511848000904,"Birmingham, Erdington",1968-12-23,1394,2001-06-07,M,"Simon, Mr Siôn",Labour,0.9895232497744729
365,0.8380443008307631,Nottingham South,1948-09-20,4693,1992-04-09,M,"Simpson, Alan",Labour,0.8735324121861853
404,0.9343361225107528,Bradford West,1954-10-11,2868,1997-05-01,M,"Singh, Mr Marsha",Labour,0.9865863422188972
325,0.8446811622691158,Bolsover,1932-02-11,12518,1970-06-18,M,"Skinner, Mr Dennis",Labour,0.8909297468499688
95,0.9351248243628512,Oxford East,1951-02-01,6433,1987-06-11,M,"Smith, Mr Andrew",Labour,0.9985300716841753
471,0.9163497642072517,Morecambe and Lunesdale,1961-08-29,2868,1997-05-01,F,"Smith, Geraldine",Labour,0.9650876070632224
269,0.9328964049435906,Redditch,1962-11-03,2868,1997-05-01,F,"Smith, Jacqui",Labour,0.9935722947033695
681,0.94218535682112,Vale of Glamorgan,1951-03-17,3915,1989-05-04,M,"Smith, John",Labour,0.9951191401026476
541,0.8832182422727495,Blaenau Gwent,1944-04-16,4693,1992-04-09,M,"Smith, Llew",Labour,0.9271927375926119
4170,0.9259072836978763,Basildon,1959-01-07,2868,1997-05-01,F,"Smith of Basildon, B.",Labour,0.9834480524738846
414,0.9085655539716427,Leeds East,1945-02-06,4693,1992-04-09,M,"Mudie, Mr George",Labour,0.9570908751632767
527,0.923606270249851,Sunderland South,1947-12-12,6433,1987-06-11,M,"Mullin, Mr Chris",Labour,0.9712151287553646
1448,0.9280175177053634,"Sheffield, Heeley",1959-08-24,1394,2001-06-07,F,"Munn, Meg",Labour,0.9937051290263769
516,0.9376695276856036,Wansbeck,1948-11-02,2868,1997-05-01,M,"Murphy, Mr Denis",Labour,0.9816802728753317
595,0.927008858301487,Eastwood,1967-08-23,2868,1997-05-01,M,"Murphy, Mr Jim",Labour,0.9897036007173224
546,0.9434098394747075,Torfaen,1948-11-25,6433,1987-06-11,M,"Murphy of Torfaen, L.",Labour,0.9926895565092989
216,0.9243430565578621,Bristol North West,1941-04-01,2868,1997-05-01,M,"Naysmith, Dr Doug",Labour,0.9809085262484413
221,0.9290584869971243,Wansdyke,1960-01-28,2868,1997-05-01,M,"Norris, Dan",Labour,0.9981874933494129
419,0.9283949319566831,Normanton,1929-01-25,7872,1983-06-09,M,"O'Brien, Sir Bill",Labour,0.9824080236854789
290,0.9277775857088028,North Warwickshire,1954-06-19,4693,1992-04-09,M,"O'Brien, Mr Mike",Labour,0.9835788706947648
482,0.9272734297488723,Knowsley South,1937-10-01,5229,1990-09-27,M,"O'Hara, Mr Edward",Labour,0.9849096349962594
291,0.9238631917842443,Nuneaton,1942-05-09,4693,1992-04-09,M,"Olner, Mr Bill",Labour,0.985325752117206
629,0.9297967217993783,Ochil,1945-01-06,9343,1979-05-03,M,"O'Neill of Clackmannan, L.",Labour,0.9783023366714353
250,0.9295900194454925,Forest of Dean,1952-02-21,2868,1997-05-01,F,"Organ, Diana",Labour,0.9782714691491713
576,0.9334103371081819,Ayr,1956-02-23,2868,1997-05-01,F,"Osborne, Sandra",Labour,0.988709739782701
1474,0.9276265010520038,Ynys Môn,1959-08-10,1394,2001-06-07,M,"Owen, Albert",Labour,0.9732200977525733
359,0.9337837837178364,Broxtowe,1950-02-05,2868,1997-05-01,M,"Palmer, Dr Nick",Labour,0.9884975539481977
310,0.9254115952552066,Dudley South,1959-04-05,3713,1994-12-15,M,"Pearson, Ian",Labour,0.9763020987040144
183,0.9232821870950654,Ilford North,1947-06-29,2868,1997-05-01,F,"Perham, Linda",Labour,0.983652104579281
477,0.9268163194047552,West Lancashire,1944-09-13,4693,1992-04-09,M,"Pickthall, Mr Colin",Labour,0.9849046889572545
466,0.9219037483720425,Burnley,1937-06-26,7872,1983-06-09,M,"Pike, Mr Peter",Labour,0.9872492264697076
294,0.9279312937775767,Warwick and Leamington,1954-06-23,2868,1997-05-01,M,"Plaskitt, Mr James",Labour,0.9864760552073363
71,0.9131026227535975,St Albans,1944-04-27,2868,1997-05-01,M,"Pollard, Mr Kerry",Labour,0.966896104947769
84,0.9318609628021269,Gravesham,1952-09-25,2868,1997-05-01,M,"Pond, Mr Chris",Labour,0.9949756402125767
469,0.9297869077811699,Hyndburn,1960-08-29,4693,1992-04-09,M,"Pope, Mr Greg",Labour,0.9835102778405239
161,0.9170829685773965,Ealing North,1948-07-03,2868,1997-05-01,M,"Pound, Stephen",Labour,0.9804930986906325
555,0.9521874760524695,Not serving on 2005-04-01,1928-06-19,8132,1979-05-03,M,"Powell, Sir Raymond",Labour,0.9651883643299951
191,0.9268141623971017,Lewisham East,1952-12-28,4693,1992-04-09,F,"Prentice, Bridget",Labour,0.9902635602787555
472,0.8971081920480708,Pendle,1951-01-28,4693,1992-04-09,M,"Prentice, Mr Gordon",Labour,0.9445110915766068
374,0.9411682792613547,Kingston upon Hull East,1938-05-31,12518,1970-06-18,M,"Prescott, L.",Labour,0.9904853230055951
217,0.43134921136319837,Bristol South,1954-05-02,6433,1987-06-11,F,"Primarolo, B.",Labour,0.45171673819742486
80,0.9223201912860965,Dover,1943-04-27,2868,1997-05-01,M,"Prosser, Gwyn",Labour,0.9826857917325502
321,0.9286143794753478,Wolverhampton North East,1939-01-08,4693,1992-04-09,M,"Purchase, Mr Ken",Labour,0.9830365399663291
1455,0.930888146629527,Stalybridge and Hyde,1970-03-02,1394,2001-06-07,M,"Purnell, James",Labour,0.9904527790233382
518,0.9368454819391862,Gateshead East and Washington West,1944-11-26,6433,1987-06-11,F,"Quin, B.",Labour,0.9914107060814218
381,0.9231265057178637,Scarborough and Whitby,1956-12-25,2868,1997-05-01,M,"Quinn, Lawrie",Labour,0.9887184514032391
37,0.938167590855969,Harlow,1959-10-10,2868,1997-05-01,M,"Rammell, Bill",Labour,0.9962187361254994
58,0.9283839255567832,Portsmouth North,1942-04-17,2868,1997-05-01,M,"Rapson, Syd",Labour,0.9919115219544402
171,0.937834550338642,Greenwich and Woolwich,1945-01-28,5096,1986-04-10,M,"Raynsford, Mr Nick",Labour,0.9984684825089314
3786,0.9209844826026956,Weston-Super-Mare,1936-08-24,2868,1997-05-01,M,"Cotter, L.",Liberal Democrat,0.979113018597997
188,0.9250916808301143,Kingston and Surbiton,1965-12-25,2868,1997-05-01,M,"Davey, Sir Edward",Liberal Democrat,0.9800382307596149
397,0.43134921136319837,"Sheffield, Hallam",1966-02-11,2868,1997-05-01,M,"Allan of Hallam, L.",Liberal Democrat,0.45171673819742486
28,0.9479709337519335,Lewes,1957-07-26,2868,1997-05-01,M,"Baker, Norman",Liberal Democrat,0.9834688463778117
1412,0.9162199148144864,Edinburgh West,1954-02-11,1394,2001-06-07,M,"Barrett, John",Liberal Democrat,0.9755037701691358
513,0.9159034682085819,Berwick-upon-Tweed,1943-04-20,11279,1973-11-08,M,"Beith, L.",Liberal Democrat,0.9627524958014554
1422,0.9162721776687264,Guildford,1948-04-13,1394,2001-06-07,F,"Doughty, Sue",Liberal Democrat,0.9678268990629294
214,0.9238112746733097,Bath,1947-03-31,4693,1992-04-09,M,"Foster of Bath, L.",Liberal Democrat,0.9837453080879509
445,0.9134746106847771,Hazel Grove,1942-11-24,2868,1997-05-01,M,"Stunell, L.",Liberal Democrat,0.9800196882086949
228,0.9324794378532894,Truro and St Austell,1963-01-03,6500,1987-03-12,M,"Taylor of Goss Moor, L.",Liberal Democrat,0.9834082094090005
1170,0.9225801696657323,Brent East,1974-06-01,561,2003-09-18,F,"Teather, Sarah",Liberal Democrat,0.9763087479468022
1399,0.923674740978998,"Caithness, Sutherland and Easter Ross",1953-09-10,1394,2001-06-07,M,"Thurso, V.",Liberal Democrat,0.9760574994846036
200,0.9317435410198122,Richmond Park,1941-02-19,2868,1997-05-01,F,"Tonge, B.",Liberal Democrat,0.977750824158736
225,0.9193961223370033,North Cornwall,1941-10-29,4897,1974-02-28,M,"Tyler, L.",Liberal Democrat,0.9743192851614718
220,0.9270509594580616,Northavon,1965-07-18,2868,1997-05-01,M,"Webb, Steve",Liberal Democrat,0.9878008668572975
1394,0.9103651577975508,Brecon and Radnorshire,1948-01-22,1394,2001-06-07,M,"Williams, Roger",Liberal Democrat,0.9623795474747915
4151,0.930904365452351,Harrogate and Knaresborough,1941-11-30,2868,1997-05-01,M,"Willis of Knaresborough, L.",Liberal Democrat,0.9875212913387749
1460,0.9208954307949407,Teignbridge,1953-01-29,1394,2001-06-07,M,"Younger-Ross, Richard",Liberal Democrat,0.973964202651833
1404,0.9027662006900873,Chesterfield,1957-01-16,1394,2001-06-07,M,"Holmes, Paul",Liberal Democrat,0.9682920523294897
194,0.9319963547045864,North Southwark and Bermondsey,1951-05-17,7950,1983-02-24,M,"Hughes, Simon",Liberal Democrat,0.9767746878510256
248,0.9583907053875598,Cheltenham,1948-03-30,4693,1992-04-09,M,"Jones of Cheltenham, L.",Liberal Democrat,0.9893537230717947
266,0.9419050354038961,Hereford,1961-05-21,2868,1997-05-01,M,"Keetch, Mr Paul",Liberal Democrat,0.9736824034334763
227,0.9232629116314446,St Ives,1958-12-02,2868,1997-05-01,M,"George, Andrew",Liberal Democrat,0.972308926171587
60,0.9222922047741441,Romsey,1957-03-26,1769,2000-05-04,F,"Gidley, Sandra",Liberal Democrat,0.9863271007031776
1172,0.8772667279722958,Leicester South,1966-12-20,260,2004-07-15,M,"Gill, Parmjit Singh",Liberal Democrat,0.9628282534371134
1429,0.9293797060672202,Ludlow,1970-04-12,1394,2001-06-07,M,"Green, Matthew",Liberal Democrat,0.9700689038221919
59,0.9014430892133628,Portsmouth South,1946-04-09,3936,1984-06-14,M,"Hancock, Mr Mike",Liberal Democrat,0.9612146888757019
96,0.9270031700385867,Oxford West and Abingdon,1965-10-21,2868,1997-05-01,M,"Harris, Dr Evan",Liberal Democrat,0.9724018492381253
231,0.9247386319474562,North Devon,1961-08-03,4693,1992-04-09,M,"Harvey, Sir Nick",Liberal Democrat,0.9686695278969956
255,0.9113469896994809,Somerton and Frome,1954-03-16,2868,1997-05-01,M,"Heath, Mr David",Liberal Democrat,0.9774515541682922
151,0.9301711153006319,Carshalton and Wallington,1962-05-06,2868,1997-05-01,M,"Brake, Tom",Liberal Democrat,0.9869110096651904
226,0.9337593057634809,South East Cornwall,1947-05-04,2868,1997-05-01,M,"Breed, Mr Colin",Liberal Democrat,0.9692702596629825
1431,0.9177442734006622,Mid Dorset and North Poole,1947-06-07,1394,2001-06-07,F,"Brooke, Annette",Liberal Democrat,0.98427861614903
615,0.9346300941690626,Gordon,1944-11-17,7872,1983-06-09,M,"Bruce of Bennachie, L.",Liberal Democrat,0.9669929808948283
238,0.9095917696792337,Torridge and West Devon,1945-09-19,2868,1997-05-01,M,"Burnett, L.",Liberal Democrat,0.9536410900589691
204,0.9291967928505951,Sutton and Cheam,1962-05-13,2868,1997-05-01,M,"Burstow, Paul",Liberal Democrat,0.9844157212407536
207,0.9154285582765108,Twickenham,1943-05-09,2868,1997-05-01,M,"Cable, Sir Vince",Liberal Democrat,0.9836110981526404
1403,0.9118518394503667,Cheadle,1948-09-19,1394,2001-06-07,F,"Calton, Mrs Patsy",Liberal Democrat,0.9805917429450416
627,0.9222725520721126,North East Fife,1941-05-22,6433,1987-06-11,M,"Campbell of Pittenweem, L.",Liberal Democrat,0.9720515278841265
1442,0.923861068875057,Orkney and Shetland,1965-07-15,1394,2001-06-07,M,"Carmichael, Mr Alistair",Liberal Democrat,0.982617175319337
50,0.9337982992584531,Eastleigh,1942-07-09,3902,1994-06-09,M,"Chidgey, L.",Liberal Democrat,0.9816627671637935
634,0.9464379400731663,"Ross, Skye and Inverness West",1959-11-25,7872,1983-06-09,M,"Kennedy, Mr Charles",Liberal Democrat,0.9789526578962542
635,0.9203089477799871,Roxburgh and Berwickshire,1946-04-22,7872,1983-06-09,M,"Kirkwood of Kirkhope, L.",Liberal Democrat,0.958499665773313
1439,0.9126145193168951,North Norfolk,1957-09-16,1394,2001-06-07,M,"Lamb, Norman",Liberal Democrat,0.9653715834651004
1473,0.9199242121849766,Yeovil,1965-11-30,1394,2001-06-07,M,"Laws, Mr David",Liberal Democrat,0.9772339130047373
275,0.9059694160259154,Shrewsbury and Atcham,1968-03-18,2868,1997-05-01,M,"Marsden, Mr Paul",Liberal Democrat,0.9313165676359625
638,0.9295835513722202,"Tweeddale, Ettrick and Lauderdale",1965-06-03,2868,1997-05-01,M,"Moore, Michael",Liberal Democrat,0.972097543928622
1385,0.9386012945597076,Argyll and Bute,1954-08-07,1394,2001-06-07,M,"Reid, Mr Alan",Liberal Democrat,0.9756318550309966
9,0.9119035615208353,Newbury,1949-04-15,4301,1993-05-06,M,"Rendel, Mr David",Liberal Democrat,0.9822178401577543
35,0.8897180259901172,Colchester,1946-03-31,2868,1997-05-01,M,"Russell, Sir Bob",Liberal Democrat,0.9684116639290697
237,0.9178244277241008,Torbay,1959-04-25,2868,1997-05-01,M,"Sanders, Mr Adrian",Liberal Democrat,0.9813151604071539
639,0.9069879520773334,West Aberdeenshire and Kincardine,1958-04-15,2868,1997-05-01,M,"Smith, Sir Robert",Liberal Democrat,0.958981302109533
63,0.9393146103939739,Winchester,1964-03-08,2823,1997-05-01,M,"Oaten, Mr Mark",Liberal Democrat,0.9612769445917924
559,0.8976647211395764,Montgomeryshire,1965-03-02,2868,1997-05-01,M,"Öpik, Lembit",Liberal Democrat,0.9420681836585959
1454,0.915625600508,Southport,1948-06-28,1394,2001-06-07,M,"Pugh, John",Liberal Democrat,0.9776210913549969
