568,date,division number_x,title,uin,uri_x,56,division number_y,uri_y
,2008-03-19,,European Defence Equipment Market and European Defence Agency,CD:2008-03-19:130,,no,130.0,http://data.parliament.uk/resources/104030
,2008-03-19,,"Post Office Closures, Question, That the proposed words be there added , put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-03-19:132,,no,132.0,http://data.parliament.uk/resources/104032
,2008-03-18,,"Budget Resolutions and Economic Situation, 4. Income tax (abolition of starting rate), Motion made, and Question put",CD:2008-03-18:125,,no,125.0,http://data.parliament.uk/resources/104025
,2008-03-18,,"Budget Resolutions and Economic Situation, 6. Corporation tax (small companies’ rates and fractions for financial year 2008)  Motion made, and Question put",CD:2008-03-18:126,,no,126.0,http://data.parliament.uk/resources/104026
,2008-03-18,,"Budget Resolutions and Economic Situation, 7. Chargeable gains, Motion made, and Question put",CD:2008-03-18:127,,no,127.0,http://data.parliament.uk/resources/104027
,2008-03-18,,"Budget Resolutions and Economic Situation, 8. Rates of duty on alcoholic liquor, Motion made, and Question put",CD:2008-03-18:128,,no,128.0,http://data.parliament.uk/resources/104028
,2008-03-18,,"Budget Resolutions and Economic Situation, 13. Rates of vehicle excise duty, Motion made, and Question put",CD:2008-03-18:129,,no,129.0,http://data.parliament.uk/resources/104029
,2008-03-11,,"European Union (Amendment) Bill, Question put, That the Bill be now read the Third time",CD:2008-03-11:122,,no,122.0,http://data.parliament.uk/resources/104022
,2008-03-05,,"European Union (Amendment) Bill, Motion made, and Question put, That the clause stand part of the Bill (Considered in Committee)",CD:2008-03-05:119,,no,119.0,http://data.parliament.uk/resources/104019
,2008-03-04,,"European Union (Amendment) Bill, That the motion be made",CD:2008-03-04:112,,no,112.0,http://data.parliament.uk/resources/104012
,2008-03-04,,"European Union (Amendment) Bill, Second Deputy Chairman put the remaining Question necessary to dispose of the business to be decided at that hour, that clauses 6 and 7 stand part of the Bill (Considered in Committee)",CD:2008-03-04:116,,no,116.0,http://data.parliament.uk/resources/104016
,2008-03-03,,"Treaty of Lisbon (No. 8), Mr. Deputy Speaker put forthwith the Question, pursuant to Order (28 January)",CD:2008-03-03:107,,no,107.0,http://data.parliament.uk/resources/104007
,2008-03-03,,"European Union (Amendment) Bill, That the clause stand part of the Bill (Considered in Committee)",CD:2008-03-03:110,,no,110.0,http://data.parliament.uk/resources/104010
,2008-03-03,,"European Union (Amendment) Bill, The Second Deputy Chairman put forthwith the Question already proposed from the Chair, pursuant to Orders (28 January and this day)(Considered in Committee)",CD:2008-03-03:111,,no,111.0,http://data.parliament.uk/resources/104011
,2008-02-27,,"Draft Cheshire (Structural Changes) Order 2008, which was laid before this House on 31st January, be approved",CD:2008-02-27:101,,no,101.0,http://data.parliament.uk/resources/104001
,2008-02-27,,"Treaty of Lisbon (No. 8), Madam Deputy Speaker put forthwith the Main Question, pursuant to Orders (28 January and this day)",CD:2008-02-27:103,,no,103.0,http://data.parliament.uk/resources/104003
,2008-02-27,,"European Union (Amendment) Bill, Second Deputy Chairman put Question necessary to dispose of the business to be concluded at that hour.
Motion made, and Question put clause stand part of the Bill (Considered in Committee)",CD:2008-02-27:105,,no,105.0,http://data.parliament.uk/resources/104005
,2008-02-26,,"Treaty of Lisbon (No. 7), Main Question put forthwith",CD:2008-02-26:98,,no,98.0,http://data.parliament.uk/resources/103998
,2008-02-25,,"Treaty of Lisbon (No. 6), Mr. Deputy Speaker put forthwith the Main Question, pursuant to Orders (28 January and this day)",CD:2008-02-25:96,,no,96.0,http://data.parliament.uk/resources/103996
,2008-02-21,,"Banking (Special Provisions) Bill, That this House disagrees with the Lords in the said amendment No 1), Mr. Deputy Speaker put forthwith the Question, pursuant to Order (19 February)",CD:2008-02-21:91,,no,91.0,http://data.parliament.uk/resources/103991
,2008-02-21,,"Banking (Special Provisions) Bill, Motion made, and Question put, That this House disagrees with the Lords in the said amendment No 2",CD:2008-02-21:92,,no,92.0,http://data.parliament.uk/resources/103992
,2008-02-20,,"Draft Shropshire (Structural Change) Order 2008, which was laid before this House on 8th January, be approved.",CD:2008-02-20:86,,no,86.0,http://data.parliament.uk/resources/103986
,2008-02-20,,"Treaty of Lisbon (No. 5), Main Question put forthwith",CD:2008-02-20:88,,no,88.0,http://data.parliament.uk/resources/103988
,2008-02-19,,"Business of the House (Banking (Special Provisions) Bill), That the following provisions shall apply Timetable motion",CD:2008-02-19:80,,no,80.0,http://data.parliament.uk/resources/103980
,2008-02-19,,"Banking (Special Provisions) Bill, Madam Deputy Speaker put the Question already proposed from the Chair, pursuant to Order (this day)",CD:2008-02-19:81,,no,81.0,http://data.parliament.uk/resources/103981
,2008-02-19,,"Banking (Special Provisions) Bill, Mr. Deputy Speaker put forthwith the Question already proposed from the Chair, pursuant to order (this day)",CD:2008-02-19:85,,no,85.0,http://data.parliament.uk/resources/103985
,2008-02-18,,"Health and Social Care Bill, Motion made, and Question put forthwith, pursuant to Standing Order No. 118(6) (Standing Committees on Delegated Legislation)",CD:2008-02-18:79,,no,79.0,http://data.parliament.uk/resources/103979
,2008-02-06,,Draft Wiltshire (Structural Change) Order 2008,CD:2008-02-06:73,,no,73.0,http://data.parliament.uk/resources/103973
,2008-02-05,,"Lisbon Treaty (No. 3), Mr. Deputy Speaker put forthwith the Main Question, pursuant to Order (28 January)",CD:2008-02-05:71,,no,71.0,http://data.parliament.uk/resources/103971
,2008-02-04,,"England and Wales) 2008-09 (House of Commons Paper No. 265), which was laid before this House on 24th January, be approved",CD:2008-02-04:68,,no,68.0,http://data.parliament.uk/resources/103968
,2008-01-31,,"National Insurance Contributions Bill, Question put, That the Bill be now read the Third time",CD:2008-01-31:66,,no,66.0,http://data.parliament.uk/resources/103966
,2008-01-30,,"Treaty of Lisbon (No. 2), Mr. Deputy Speaker put forthwith the Main Question, pursuant to Order 28 January",CD:2008-01-30:63,,no,63.0,http://data.parliament.uk/resources/103963
,2008-01-29,,"Lisbon Treaty (No.1), Madam Deputy Speaker forthwith put the Main Question, pursuant to Order this day",CD:2008-01-29:59,,no,59.0,http://data.parliament.uk/resources/103959
,2008-01-28,,"Business of the House (Lisbon Treaty), Main Question put",CD:2008-01-28:57,,no,57.0,http://data.parliament.uk/resources/103957
,2008-01-21,,"European Union (Amendment) Bill, Question put, That the Bill be now read a Second time",CD:2008-01-21:50,,no,50.0,http://data.parliament.uk/resources/103950
,2008-01-15,,"Health and Social Care Bill (Ways and Means), Question put",CD:2008-01-15:43,,no,43.0,http://data.parliament.uk/resources/103942
,2008-01-15,,"European Communities (Finance) Bill, Question put, That the Bill be now read the Third time (Considered in Committee)",CD:2008-01-15:46,,no,46.0,http://data.parliament.uk/resources/103946
,2008-01-09,,Criminal Justice and Immigration Bill (Programme) (No. 3),CD:2008-01-09:38,,no,38.0,http://data.parliament.uk/resources/103937
,2008-01-09,,"Criminal Justice and Immigration Bill, That the clause be read a Second time",CD:2008-01-09:40,,no,40.0,http://data.parliament.uk/resources/103939
,2008-01-08,,"Network Rail, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-01-08:35,,no,35.0,http://data.parliament.uk/resources/103934
,2008-01-08,,"Higher Education, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-01-08:37,,no,37.0,http://data.parliament.uk/resources/103936
,2007-12-12,,"Northern Rock, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2007-12-12:29,,no,29.0,http://data.parliament.uk/resources/103928
,2007-12-12,,"Northern Rock, Motion made, and Question put forthwith, pursuant to Standing Order No. 119(9) (European Standing Committees)",CD:2007-12-12:30,,no,30.0,http://data.parliament.uk/resources/103929
,2007-12-10,,"Planning Bill, Main Question put forthwith , pursuant to Standing Order No. 62 (Amendment on Second or Third Reading)",CD:2007-12-10:24,,no,24.0,http://data.parliament.uk/resources/103923
,2007-11-28,,"Global navigation satellite systen and the European Institute of Technology, Motion",CD:2007-11-28:10,,no,10.0,http://data.parliament.uk/resources/103909
,2007-11-28,,"HM Revenue and Customs, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2007-11-28:13,,no,13.0,http://data.parliament.uk/resources/103912
,2007-11-21,,"Health Care-Associated Infections, That the proposed words be there added , put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2007-11-21:8,,no,8.0,http://data.parliament.uk/resources/103907
,2007-11-19,,"European Communities (Finance) Bill, That the Bill be now read a Second time",CD:2007-11-19:5,,no,5.0,http://data.parliament.uk/resources/103904
,2007-11-14,,"The Economy and Pensions, Standing Order No. 33 (Calling of amendments at end of debate)",CD:2007-11-14:3,,no,3.0,http://data.parliament.uk/resources/103902
,2007-11-14,,"The Economy and Pensions, Main Question",CD:2007-11-14:4,,no,4.0,http://data.parliament.uk/resources/103903
,2007-10-24,,Legal Services Bill [ Lords],CD:2007-10-24:216,,no,216.0,http://data.parliament.uk/resources/103894
,2007-10-24,,Standing Order No. 118(6) (Delegated Legislation Committees) Transport Fuel Obligations Order 2007,CD:2007-10-24:219,,no,219.0,http://data.parliament.uk/resources/103897
,2007-10-22,,Serious Crime Bill,CD:2007-10-22:213,,no,213.0,http://data.parliament.uk/resources/103891
,2007-10-08,,Criminal Justice and Immigration Bill,CD:2007-10-08:203,,no,203.0,http://data.parliament.uk/resources/103881
,2007-10-08,,Criminal Justice and Immigration Bill,CD:2007-10-08:204,,no,204.0,http://data.parliament.uk/resources/103882
,2007-07-25,,Children and young persons,CD:2007-07-25:200,,no,200.0,http://data.parliament.uk/resources/103878
,2007-07-24,,Penal System,CD:2007-07-24:197,,no,197.0,http://data.parliament.uk/resources/103875
,2007-07-18,,Crown Post Offices (Disabled Access),CD:2007-07-18:190,,no,190.0,http://data.parliament.uk/resources/103868
,2007-07-18,,Corporate Manslaughter and Corporate Homicide Bill,CD:2007-07-18:192,,no,192.0,http://data.parliament.uk/resources/103870
,2007-07-18,,Offender Management Bill,CD:2007-07-18:193,,no,193.0,http://data.parliament.uk/resources/103871
,2007-07-18,,Offender Management Bill,CD:2007-07-18:194,,no,194.0,http://data.parliament.uk/resources/103872
,2007-07-18,,Offender Management Bill,CD:2007-07-18:195,,no,195.0,http://data.parliament.uk/resources/103873
,2007-07-17,,Pensions Bill,CD:2007-07-17:188,,no,188.0,http://data.parliament.uk/resources/103866
,2007-07-04,,Travellers (Facilities),CD:2007-07-04:174,,no,174.0,http://data.parliament.uk/resources/103852
,2007-07-03,,Access to NHS Services,CD:2007-07-03:173,,no,173.0,http://data.parliament.uk/resources/103851
,2007-06-28,,Corporate Manslaughter and Corporate Homicide Bill,CD:2007-06-28:163,,no,163.0,http://data.parliament.uk/resources/103841
,2007-06-26,,Finance Bill,CD:2007-06-26:156,,no,156.0,http://data.parliament.uk/resources/103834
,2007-06-26,,Finance Bill,CD:2007-06-26:157,,no,157.0,http://data.parliament.uk/resources/103835
,2007-06-19,,Council Housing (Direct Investment),CD:2007-06-19:147,,no,147.0,http://data.parliament.uk/resources/103825
,2007-06-11,,Iraq Inquiry,CD:2007-06-11:136,,no,136.0,http://data.parliament.uk/resources/103814
,2007-05-23,,Secretary of State for Health,CD:2007-05-23:130,,no,130.0,http://data.parliament.uk/resources/103808
,2007-05-22,,Local Government and Public Involvement in Health Bill,CD:2007-05-22:127,,no,127.0,http://data.parliament.uk/resources/103805
,2007-05-16,,Corporate Manslaughter and Corporate Homicide Bill,CD:2007-05-16:113,,no,113.0,http://data.parliament.uk/resources/103791
,2007-05-09,,UK Borders Bill,CD:2007-05-09:110,,no,110.0,http://data.parliament.uk/resources/103788
,2007-05-01,,Finance Bill,CD:2007-05-01:104,,no,104.0,http://data.parliament.uk/resources/103782
,2007-04-30,,Finance Bill,CD:2007-04-30:102,,no,102.0,http://data.parliament.uk/resources/103780
,2007-04-24,,Modernising Medical Careers,CD:2007-04-24:99,,no,99.0,http://data.parliament.uk/resources/103777
,2007-03-27,,Budget Resolutions and Economic Situation,CD:2007-03-27:81,,no,81.0,http://data.parliament.uk/resources/103759
,2007-03-27,,Budget Resolutions and Economic Situation,CD:2007-03-27:83,,no,83.0,http://data.parliament.uk/resources/103761
,2007-03-27,,Budget Resolutions and Economic Situation,CD:2007-03-27:84,,no,84.0,http://data.parliament.uk/resources/103762
,2007-03-19,,Modernising Medical Careers,CD:2007-03-19:79,,no,79.0,http://data.parliament.uk/resources/103757
,2007-03-14,,Trident,CD:2007-03-14:77,,no,77.0,http://data.parliament.uk/resources/103755
,2007-03-07,,House of Lords Reform Bill (fully appointed),CD:2007-03-07:66,,no,66.0,http://data.parliament.uk/resources/103744
,2007-03-07,,House of Lords Reform Bill (100% Elected),CD:2007-03-07:70,,no,70.0,http://data.parliament.uk/resources/103748
,2007-03-07,,House of Lords Reform Bill (Hereditary places main amendment),CD:2007-03-07:72,,no,72.0,http://data.parliament.uk/resources/103750
,2007-02-26,,Electoral System,CD:2007-02-26:57,,no,57.0,http://data.parliament.uk/resources/103735
,2007-02-20,,Planning-gain Supplement (Preparations) Bill,CD:2007-02-20:51,,no,51.0,http://data.parliament.uk/resources/103729
,2007-02-05,,UK Borders Bill,CD:2007-02-05:42,,no,42.0,http://data.parliament.uk/resources/103720
,2007-02-02,,Standing Order No. 163 (Motions to sit in private),CD:2007-02-02:41,,no,41.0,http://data.parliament.uk/resources/103719
,2007-01-25,,Fraud (Trials without a Jury) Bill,CD:2007-01-25:35,,no,35.0,http://data.parliament.uk/resources/103713
,2007-01-25,,Fraud (Trials without a Jury) Bill,CD:2007-01-25:36,,no,36.0,http://data.parliament.uk/resources/103714
,2007-01-22,,Local Government and Public Involvement in Health Bill,CD:2007-01-22:27,,no,27.0,http://data.parliament.uk/resources/103704
,2007-01-22,,Local Government and Public Involvement in Health Bill,CD:2007-01-22:28,,no,28.0,http://data.parliament.uk/resources/103705
,2007-01-15,,Planning-gain Supplement (Preparations) Bill,CD:2007-01-15:24,,no,24.0,http://data.parliament.uk/resources/103701
,2007-01-10,,Sub Post-Offices,CD:2007-01-10:23,,no,23.0,http://data.parliament.uk/resources/103700
,2006-11-30,,Business of the House,CD:2006-11-30:8,,no,8.0,http://data.parliament.uk/resources/103685
,2006-11-29,,Fraud (Trials without a Jury) Bill,CD:2006-11-29:6,,no,6.0,http://data.parliament.uk/resources/103683
,2006-11-29,,European Community Documents,CD:2006-11-29:7,,no,7.0,http://data.parliament.uk/resources/103684
,2006-11-27,,Treasury and Work and Pensions,CD:2006-11-27:5,,no,5.0,http://data.parliament.uk/resources/103682
,2006-11-06,,NHS Redress Bill,CD:2006-11-06:339,,no,339.0,http://data.parliament.uk/resources/103673
,2006-11-06,,Police and Justice Bill,CD:2006-11-06:340,,no,340.0,http://data.parliament.uk/resources/103674
,2006-11-06,,Police and Justice Bill,CD:2006-11-06:341,,no,341.0,http://data.parliament.uk/resources/103675
,2006-11-06,,Police and Justice Bill,CD:2006-11-06:342,,no,342.0,http://data.parliament.uk/resources/103676
,2006-10-26,,A Citzens' Agenda,CD:2006-10-26:328,,no,328.0,http://data.parliament.uk/resources/103662
,2006-10-25,,Charities Bill,CD:2006-10-25:326,,no,326.0,http://data.parliament.uk/resources/103660
,2006-10-24,,Police and Justice Bill,CD:2006-10-24:320,,no,320.0,http://data.parliament.uk/resources/103654
,2006-10-24,,Police and Justice Bill,CD:2006-10-24:321,,no,321.0,http://data.parliament.uk/resources/103655
,2006-10-24,,Police and Justice Bill,CD:2006-10-24:322,,no,322.0,http://data.parliament.uk/resources/103656
,2006-10-24,,Police and Justice Bill,CD:2006-10-24:323,,no,323.0,http://data.parliament.uk/resources/103657
,2006-10-24,,Police and Justice Bill,CD:2006-10-24:324,,no,324.0,http://data.parliament.uk/resources/103658
,2006-10-18,,Liability for Suicide,CD:2006-10-18:311,,no,311.0,http://data.parliament.uk/resources/103645
,2006-10-18,,Liability for Suicide,CD:2006-10-18:312,,no,312.0,http://data.parliament.uk/resources/103646
,2006-10-17,,Gambling Act 2005 (Amendment),CD:2006-10-17:307,,no,307.0,http://data.parliament.uk/resources/103641
,2006-10-17,,Gambling Act 2005 (Amendment),CD:2006-10-17:308,,no,308.0,http://data.parliament.uk/resources/103642
,2006-07-13,,NHS Redress Bill,CD:2006-07-13:287,,no,287.0,http://data.parliament.uk/resources/103621
,2006-07-13,,European Documents,CD:2006-07-13:288,,no,288.0,http://data.parliament.uk/resources/103622
,2006-06-28,,Electoral Administration Bill,CD:2006-06-28:271,,no,271.0,http://data.parliament.uk/resources/103605
,2006-06-13,,Electoral Administration Bill,CD:2006-06-13:258,,no,258.0,http://data.parliament.uk/resources/103592
,2006-05-24,,Education and Inspections Bill,CD:2006-05-24:251,,no,251.0,http://data.parliament.uk/resources/103585
,2006-05-24,,Education and Inspections Bill,CD:2006-05-24:252,,no,252.0,http://data.parliament.uk/resources/103586
,2006-05-24,,Education and Inspections Bill,CD:2006-05-24:253,,no,253.0,http://data.parliament.uk/resources/103587
,2006-05-23,,Education and Inspections Bill,CD:2006-05-23:247,,no,247.0,http://data.parliament.uk/resources/103581
,2006-05-09,,Mangagement of the National Health Service,CD:2006-05-09:226,,no,226.0,http://data.parliament.uk/resources/103560
,2006-05-08,,Civil Aviation Bill,CD:2006-05-08:223,,no,223.0,http://data.parliament.uk/resources/103557
,2006-05-08,,Future EU Finances and Own Resources,CD:2006-05-08:224,,no,224.0,http://data.parliament.uk/resources/103558
,2006-05-02,,Finance (No. 2) Bill,CD:2006-05-02:221,,no,221.0,http://data.parliament.uk/resources/103555
,2006-05-02,,Finance (No. 2) Bill,CD:2006-05-02:222,,no,222.0,http://data.parliament.uk/resources/103556
,2006-04-26,,Deferred Division Local Government (Boundaries) (Northern Ireland) Order 2006,CD:2006-04-26:217,,no,217.0,http://data.parliament.uk/resources/103551
,2006-04-24,,Finance (No. 2) Bill,CD:2006-04-24:215,,no,215.0,http://data.parliament.uk/resources/103549
,2006-03-29,,Identity Cards Bill,CD:2006-03-29:203,,no,203.0,http://data.parliament.uk/resources/103537
,2006-03-29,,"Immigration, Asylum and Nationality Bill (Programme) (No. 3)",CD:2006-03-29:204,,no,204.0,http://data.parliament.uk/resources/103538
,2006-03-29,,Consumer Credit Bill (Programme) (No. 2),CD:2006-03-29:207,,no,207.0,http://data.parliament.uk/resources/103541
,2006-03-28,,Budget Resolutions and Economic Situation,CD:2006-03-28:199,,no,199.0,http://data.parliament.uk/resources/103533
,2006-03-28,,Budget Resolutions and Economic Situation,CD:2006-03-28:200,,no,200.0,http://data.parliament.uk/resources/103534
,2006-03-21,,Identity Cards Bill,CD:2006-03-21:198,,no,198.0,http://data.parliament.uk/resources/103532
,2006-03-16,,Identity Cards Bill,CD:2006-03-16:194,,no,194.0,http://data.parliament.uk/resources/103528
,2006-03-16,,Terrorism Bill,CD:2006-03-16:196,,no,196.0,http://data.parliament.uk/resources/103530
,2006-03-15,,EDUCATION AND INSPECTIONS BILL (PROGRAMME),CD:2006-03-15:193,,no,193.0,http://data.parliament.uk/resources/103527
,2006-03-14,,Animal Welfare Bill,CD:2006-03-14:187,,no,187.0,http://data.parliament.uk/resources/103521
,2006-03-14,,Animal Welfare Bill,CD:2006-03-14:188,,no,188.0,http://data.parliament.uk/resources/103522
,2006-03-13,,Identity Cards Bill,CD:2006-03-13:186,,no,186.0,http://data.parliament.uk/resources/103520
,2006-03-03,,PRAYERS,CD:2006-03-03:184,,no,184.0,http://data.parliament.uk/resources/103518
,2006-02-28,,Government of Wales Bill,CD:2006-02-28:181,,no,181.0,http://data.parliament.uk/resources/103515
,2006-02-15,,Deferred Division,CD:2006-02-15:167,,no,167.0,http://data.parliament.uk/resources/103501
,2006-02-15,,Terrorism Bill,CD:2006-02-15:168,,no,168.0,http://data.parliament.uk/resources/103502
,2006-02-15,,Terrorism Bill,CD:2006-02-15:169,,no,169.0,http://data.parliament.uk/resources/103503
,2006-02-15,,Terrorism Bill,CD:2006-02-15:170,,no,170.0,http://data.parliament.uk/resources/103504
,2006-02-13,,Identity Cards Bill,CD:2006-02-13:158,,no,158.0,http://data.parliament.uk/resources/103492
,2006-02-13,,Identity Cards Bill,CD:2006-02-13:159,,no,159.0,http://data.parliament.uk/resources/103493
,2006-02-13,,Identity Cards Bill,CD:2006-02-13:160,,no,160.0,http://data.parliament.uk/resources/103494
,2006-02-13,,Identity Cards Bill,CD:2006-02-13:161,,no,161.0,http://data.parliament.uk/resources/103495
,2006-02-13,,Identity Cards Bill,CD:2006-02-13:162,,no,162.0,http://data.parliament.uk/resources/103496
,2006-02-08,,Deferred Division,CD:2006-02-08:153,,no,153.0,http://data.parliament.uk/resources/103487
,2006-02-08,,Opposition Parties (Financial Assistance),CD:2006-02-08:155,,no,155.0,http://data.parliament.uk/resources/103489
,2006-01-31,,Racial and Religious Hatred Bill,CD:2006-01-31:147,,no,147.0,http://data.parliament.uk/resources/103481
,2006-01-31,,Racial and Religious Hatred Bill,CD:2006-01-31:148,,no,148.0,http://data.parliament.uk/resources/103482
,2006-01-30,,Government of Wales Bill (Committee of the whole house),CD:2006-01-30:145,,no,145.0,http://data.parliament.uk/resources/103479
,2006-01-23,,Government of Wales Bill (Committee of the whole house),CD:2006-01-23:134,,no,134.0,http://data.parliament.uk/resources/103468
,2006-01-19,,National Lottery Bill,CD:2006-01-19:132,,no,132.0,http://data.parliament.uk/resources/103466
,2005-12-14,,Deferred Division,CD:2005-12-14:117,,no,117.0,http://data.parliament.uk/resources/103451
,2005-12-01,,Council Tax (New Valuation Lists for England) Bill,CD:2005-12-01:113,,no,113.0,http://data.parliament.uk/resources/103447
,2005-11-30,,Terrorism (Northern Ireland) Bill,CD:2005-11-30:110,,no,110.0,http://data.parliament.uk/resources/103444
,2005-11-09,,Terrorism Bill (Programme) (No. 2),CD:2005-11-09:83,,no,83.0,http://data.parliament.uk/resources/103417
,2005-11-09,,Terrorism Bill,CD:2005-11-09:84,,no,84.0,http://data.parliament.uk/resources/103418
,2005-11-09,,Terrorism Bill,CD:2005-11-09:86,,no,86.0,http://data.parliament.uk/resources/103420
,2005-11-07,,Council Tax (New Valuation Lists for England) Bill,CD:2005-11-07:80,,no,80.0,http://data.parliament.uk/resources/103414
,2005-10-26,,Terrorism Bill,CD:2005-10-26:71,,no,71.0,http://data.parliament.uk/resources/103405
,2005-10-24,,Railtrack,CD:2005-10-24:66,,no,66.0,http://data.parliament.uk/resources/103400
,2005-10-24,,Licensing Laws,CD:2005-10-24:68,,no,68.0,http://data.parliament.uk/resources/103402
,2005-10-18,,Identity Cards Bill (Programme) (No. 3),CD:2005-10-18:55,,no,55.0,http://data.parliament.uk/resources/103389
,2005-10-18,,Identity Cards Bill,CD:2005-10-18:60,,no,60.0,http://data.parliament.uk/resources/103394
,2005-07-20,,Council Tax,CD:2005-07-20:47,,no,47.0,http://data.parliament.uk/resources/103381
,2005-07-11,,Racial and Religious Hatred Bill,CD:2005-07-11:35,,no,35.0,http://data.parliament.uk/resources/103369
,2005-07-04,,Local Taxation,CD:2005-07-04:26,,no,26.0,http://data.parliament.uk/resources/103360
,2005-07-04,,Government Regulation,CD:2005-07-04:28,,no,28.0,http://data.parliament.uk/resources/103362
,2005-06-28,,Identity Cards Bill,CD:2005-06-28:20,,no,20.0,http://data.parliament.uk/resources/103354
,2005-06-28,,Identity Cards Bill,CD:2005-06-28:21,,no,21.0,http://data.parliament.uk/resources/103355
,2005-06-28,,Identity Cards Bill,CD:2005-06-28:22,,no,22.0,http://data.parliament.uk/resources/103356
,2005-06-21,,Racial and Religious Hatred Bill,CD:2005-06-21:15,,no,15.0,http://data.parliament.uk/resources/103349
,2005-06-21,,Racial and Religious Hatred Bill,CD:2005-06-21:16,,no,16.0,http://data.parliament.uk/resources/103350
,2005-06-08,,EU Constitution,CD:2005-06-08:8,,no,8.0,http://data.parliament.uk/resources/103342
,2005-06-06,,Natural Environment and Rural Communities Bill,CD:2005-06-06:6,,no,6.0,http://data.parliament.uk/resources/103340
,2005-05-25,,The Economy and Welfare Reform,CD:2005-05-25:4,,no,4.0,http://data.parliament.uk/resources/103338
,2005-03-01,,Constitutional Reform Bill [Lords],CD:2005-03-01:105,,no,105.0,http://data.parliament.uk/resources/103284
,2005-03-01,,Constitutional Reform Bill [Lords],CD:2005-03-01:108,,no,108.0,http://data.parliament.uk/resources/103287
,2005-03-01,,Constitutional Reform Bill [Lords],CD:2005-03-01:109,,no,109.0,http://data.parliament.uk/resources/103288
,2005-02-28,,Prevention of Terrorism Bill,CD:2005-02-28:103,,no,103.0,http://data.parliament.uk/resources/103282
,2005-02-28,,Prevention of Terrorism Bill,CD:2005-02-28:104,,no,104.0,http://data.parliament.uk/resources/103283
,2005-02-10,,Identity Cards Bill (Programme) (No. 2),CD:2005-02-10:80,,no,80.0,http://data.parliament.uk/resources/103259
,2005-02-09,,European Union Bill,CD:2005-02-09:78,,no,78.0,http://data.parliament.uk/resources/103257
,2005-02-09,,European Union Bill,CD:2005-02-09:79,,no,79.0,http://data.parliament.uk/resources/103258
,2005-01-26,,Modernisation of the House of Commons,CD:2005-01-26:47,,no,47.0,http://data.parliament.uk/resources/103225
,2005-01-26,,Modernisation of the House of Commons,CD:2005-01-26:48,,no,48.0,http://data.parliament.uk/resources/103226
,2005-01-26,,Modernisation of the House of Commons,CD:2005-01-26:50,,no,50.0,http://data.parliament.uk/resources/103228
,2005-01-17,,Constitutional Reform Bill [Lords],CD:2005-01-17:34,,no,34.0,http://data.parliament.uk/resources/103212
,2005-01-12,,Child Benefit Bill,CD:2005-01-12:31,,no,31.0,http://data.parliament.uk/resources/103209
,2004-12-16,,Points of Order,CD:2004-12-16:18,,no,18.0,http://data.parliament.uk/resources/103196
,2004-12-16,,School Transport Bill,CD:2004-12-16:22,,no,22.0,http://data.parliament.uk/resources/103200
,2004-11-18,,Hunting Bill,CD:2004-11-18:339,,no,339.0,http://data.parliament.uk/resources/103177
,2004-11-18,,Hunting Bill,CD:2004-11-18:340,,no,340.0,http://data.parliament.uk/resources/103178
,2004-11-17,,Civil Contingencies Bill (Programme)œ(No.œ2),CD:2004-11-17:331,,no,331.0,http://data.parliament.uk/resources/103169
,2004-11-16,,Pensions Bill (Programme) (No. 4),CD:2004-11-16:321,,no,321.0,http://data.parliament.uk/resources/103159
,2004-11-15,,Armed Forces (Pensions and Compensation) Bill,CD:2004-11-15:319,,no,319.0,http://data.parliament.uk/resources/103157
,2004-11-15,,Pensions Bill [Ways and Means],CD:2004-11-15:320,,no,320.0,http://data.parliament.uk/resources/103158
,2004-11-11,,Family Doctor Services,CD:2004-11-11:318,,no,318.0,http://data.parliament.uk/resources/103156
,2004-11-10,,Alcohol-Related Anti-Social Behaviour and Domestic Violence,CD:2004-11-10:316,,no,316.0,http://data.parliament.uk/resources/103154
,2004-11-09,,Civil Partnerships Bill [Lords],CD:2004-11-09:315,,no,315.0,http://data.parliament.uk/resources/103153
,2004-11-08,,Housing Bill (Programme) (No. 3),CD:2004-11-08:310,,no,310.0,http://data.parliament.uk/resources/103148
,2004-11-08,,Housing Bill,CD:2004-11-08:311,,no,311.0,http://data.parliament.uk/resources/103149
,2004-11-08,,Housing Bill,CD:2004-11-08:313,,no,313.0,http://data.parliament.uk/resources/103151
,2004-11-03,,MembersŸ Allowances,CD:2004-11-03:308,,no,308.0,http://data.parliament.uk/resources/103146
,2004-11-01,,Gambling Bill,CD:2004-11-01:297,,no,297.0,http://data.parliament.uk/resources/103135
,2004-10-25,,Wind Farms,CD:2004-10-25:277,,no,277.0,http://data.parliament.uk/resources/103115
,2004-10-15,,Fisheries,CD:2004-10-15:262,,no,262.0,http://data.parliament.uk/resources/103100
,2004-10-12,,Civil Partnership Bill,CD:2004-10-12:256,,no,256.0,http://data.parliament.uk/resources/103094
