284,date,division number,title,uin,uri
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:128,http://data.parliament.uk/resources/102575
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:129,http://data.parliament.uk/resources/102576
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:130,http://data.parliament.uk/resources/102577
aye,2003-03-18,,Iraq,CD:2003-03-18:118,http://data.parliament.uk/resources/102565
aye,2003-03-17,,Personal Statement,CD:2003-03-17:116,http://data.parliament.uk/resources/102563
aye,2003-03-12,,Deferred Divisions,CD:2003-03-12:113,http://data.parliament.uk/resources/102560
aye,2003-03-05,,Local Government Bill,CD:2003-03-05:104,http://data.parliament.uk/resources/102551
aye,2003-02-26,,Iraq,CD:2003-02-26:97,http://data.parliament.uk/resources/102544
aye,2003-02-12,,Economy and Public Services,CD:2003-02-12:89,http://data.parliament.uk/resources/102536
aye,2003-02-12,,Mid-Term Review of the Common Agricultural Policy,CD:2003-02-12:91,http://data.parliament.uk/resources/102538
aye,2003-02-10,,Police (Northern Ireland) Bill [Lords],CD:2003-02-10:86,http://data.parliament.uk/resources/102533
aye,2003-02-05,,Police,CD:2003-02-05:80,http://data.parliament.uk/resources/102527
aye,2003-02-05,,Local Government Finance,CD:2003-02-05:81,http://data.parliament.uk/resources/102528
aye,2003-01-28,,Railways and Transport Safety Bill,CD:2003-01-28:68,http://data.parliament.uk/resources/102515
aye,2003-01-27,,Electricity (Miscellaneous Provisions) Bill,CD:2003-01-27:66,http://data.parliament.uk/resources/102513
aye,2003-01-27,,Electricity (Miscellaneous Provisions) Bill,CD:2003-01-27:67,http://data.parliament.uk/resources/102514
aye,2003-01-23,,Regional Assemblies (Preparations) Bill (Programme) (No. 3),CD:2003-01-23:60,http://data.parliament.uk/resources/102507
aye,2003-01-23,,Regional Assemblies (Preparations) Bill,CD:2003-01-23:64,http://data.parliament.uk/resources/102511
aye,2003-01-23,,Regional Assemblies (Preparations) Bill,CD:2003-01-23:65,http://data.parliament.uk/resources/102512
aye,2003-01-20,,Food Supplements Directive,CD:2003-01-20:58,http://data.parliament.uk/resources/102505
aye,2003-01-15,,Community Care (Delayed Discharges etc.) Bill,CD:2003-01-15:53,http://data.parliament.uk/resources/102500
aye,2003-01-15,,Community Care (Delayed Discharges etc.) Bill,CD:2003-01-15:54,http://data.parliament.uk/resources/102501
aye,2003-01-13,,Drugs Policy,CD:2003-01-13:48,http://data.parliament.uk/resources/102495
aye,2003-01-07,,Local Government Bill,CD:2003-01-07:39,http://data.parliament.uk/resources/102486
aye,2003-01-07,,Local Government Bill,CD:2003-01-07:40,http://data.parliament.uk/resources/102487
aye,2003-01-07,,Local Government Bill,CD:2003-01-07:41,http://data.parliament.uk/resources/102488
aye,2002-12-16,,Hunting Bill,CD:2002-12-16:25,http://data.parliament.uk/resources/102472
aye,2002-12-16,,Hunting Bill,CD:2002-12-16:27,http://data.parliament.uk/resources/102474
aye,2002-12-16,,Hunting Bill,CD:2002-12-16:28,http://data.parliament.uk/resources/102475
aye,2002-12-16,,Hunting Bill,CD:2002-12-16:29,http://data.parliament.uk/resources/102476
aye,2002-12-09,,Extradition Bill,CD:2002-12-09:21,http://data.parliament.uk/resources/102468
aye,2002-12-09,,Extradition Bill,CD:2002-12-09:22,http://data.parliament.uk/resources/102469
aye,2002-12-04,,Deferred Divisions,CD:2002-12-04:17,http://data.parliament.uk/resources/102464
aye,2002-12-04,,Deferred Divisions,CD:2002-12-04:18,http://data.parliament.uk/resources/102465
aye,2002-12-04,,Criminal Justice Bill,CD:2002-12-04:19,http://data.parliament.uk/resources/102466
aye,2002-12-04,,Criminal Justice Bill,CD:2002-12-04:20,http://data.parliament.uk/resources/102467
aye,2002-12-03,,Communications Bill,CD:2002-12-03:16,http://data.parliament.uk/resources/102463
aye,2002-11-28,,Community Care (Delayed Discharges etc.) Bill,CD:2002-11-28:12,http://data.parliament.uk/resources/102459
aye,2002-11-28,,Community Care (Delayed Discharges etc.) Bill,CD:2002-11-28:13,http://data.parliament.uk/resources/102460
aye,2002-11-26,,Regional Assemblies (Preparations) Bill,CD:2002-11-26:8,http://data.parliament.uk/resources/102455
aye,2002-11-26,,Regional Assemblies (Preparations) Bill,CD:2002-11-26:9,http://data.parliament.uk/resources/102456
aye,2002-11-07,,"Nationality, Immigration and Asylum Bill",CD:2002-11-07:360,http://data.parliament.uk/resources/102446
aye,2002-11-07,,"Nationality, Immigration and Asylum Bill",CD:2002-11-07:361,http://data.parliament.uk/resources/102447
aye,2002-11-06,,Animal Health Bill,CD:2002-11-06:356,http://data.parliament.uk/resources/102442
aye,2002-11-06,,Animal Health Bill,CD:2002-11-06:357,http://data.parliament.uk/resources/102443
aye,2002-11-06,,Animal Health Bill,CD:2002-11-06:358,http://data.parliament.uk/resources/102444
aye,2002-11-06,,Animal Health Bill,CD:2002-11-06:359,http://data.parliament.uk/resources/102445
aye,2002-11-05,,"Nationality, Immigration and Asylum Bill",CD:2002-11-05:346,http://data.parliament.uk/resources/102432
aye,2002-11-05,,"Nationality, Immigration and Asylum Bill",CD:2002-11-05:347,http://data.parliament.uk/resources/102433
aye,2002-11-05,,"Nationality, Immigration and Asylum Bill",CD:2002-11-05:348,http://data.parliament.uk/resources/102434
aye,2002-11-05,,"Nationality, Immigration and Asylum Bill",CD:2002-11-05:350,http://data.parliament.uk/resources/102436
aye,2002-11-05,,"Nationality, Immigration and Asylum Bill",CD:2002-11-05:351,http://data.parliament.uk/resources/102437
aye,2002-11-05,,"Nationality, Immigration and Asylum Bill",CD:2002-11-05:352,http://data.parliament.uk/resources/102438
aye,2002-11-04,,Adoption and Children Bill,CD:2002-11-04:345,http://data.parliament.uk/resources/102431
aye,2002-10-29,,Modernisation of the House of Commons,CD:2002-10-29:334,http://data.parliament.uk/resources/102420
aye,2002-10-29,,Modernisation of the House of Commons,CD:2002-10-29:342,http://data.parliament.uk/resources/102428
aye,2002-10-28,,HIV/AIDS (Africa and Asia),CD:2002-10-28:329,http://data.parliament.uk/resources/102415
aye,2002-10-22,,Nuclear Power,CD:2002-10-22:327,http://data.parliament.uk/resources/102413
aye,2002-10-16,,Rural Economy,CD:2002-10-16:323,http://data.parliament.uk/resources/102409
aye,2002-10-15,,Urban Post Office Reinvention Programme,CD:2002-10-15:320,http://data.parliament.uk/resources/102406
aye,2002-07-24,,Education,CD:2002-07-24:317,http://data.parliament.uk/resources/102403
aye,2002-07-24,,Education,CD:2002-07-24:318,http://data.parliament.uk/resources/102404
aye,2002-07-18,,Proceeds of Crime Bill,CD:2002-07-18:312,http://data.parliament.uk/resources/102398
aye,2002-07-18,,Proceeds of Crime Bill,CD:2002-07-18:313,http://data.parliament.uk/resources/102399
aye,2002-07-18,,Proceeds of Crime Bill,CD:2002-07-18:314,http://data.parliament.uk/resources/102400
aye,2002-07-18,,Proceeds of Crime Bill,CD:2002-07-18:315,http://data.parliament.uk/resources/102401
aye,2002-07-15,,Education Bill,CD:2002-07-15:307,http://data.parliament.uk/resources/102393
aye,2002-07-15,,Education Bill,CD:2002-07-15:308,http://data.parliament.uk/resources/102394
aye,2002-07-15,,Education Bill,CD:2002-07-15:309,http://data.parliament.uk/resources/102395
aye,2002-07-15,,Education Bill,CD:2002-07-15:310,http://data.parliament.uk/resources/102396
aye,2002-07-10,,Deferred Divisions,CD:2002-07-10:301,http://data.parliament.uk/resources/102387
aye,2002-07-10,,Deferred Divisions,CD:2002-07-10:302,http://data.parliament.uk/resources/102388
aye,2002-07-08,,Care Homes,CD:2002-07-08:298,http://data.parliament.uk/resources/102384
aye,2002-07-04,,Finance Bill,CD:2002-07-04:296,http://data.parliament.uk/resources/102382
aye,2002-07-02,,Funded Pensions,CD:2002-07-02:287,http://data.parliament.uk/resources/102373
aye,2002-06-26,,Tax Credits Bill,CD:2002-06-26:284,http://data.parliament.uk/resources/102370
aye,2002-06-19,,House of Lords Reform (Joint Committee),CD:2002-06-19:277,http://data.parliament.uk/resources/102363
aye,2002-06-12,,"Nationality, Immigration and Asylum Bill",CD:2002-06-12:268,http://data.parliament.uk/resources/102354
aye,2002-06-12,,"Nationality, Immigration and Asylum Bill",CD:2002-06-12:269,http://data.parliament.uk/resources/102355
aye,2002-06-11,,"Nationality, Immigration and Asylum Bill",CD:2002-06-11:264,http://data.parliament.uk/resources/102350
aye,2002-06-11,,"Nationality, Immigration and Asylum Bill",CD:2002-06-11:265,http://data.parliament.uk/resources/102351
aye,2002-06-11,,"Nationality, Immigration and Asylum Bill",CD:2002-06-11:266,http://data.parliament.uk/resources/102352
aye,2002-06-10,,National Insurance Contributions Bill,CD:2002-06-10:255,http://data.parliament.uk/resources/102341
aye,2002-06-10,,National Insurance Contributions Bill,CD:2002-06-10:258,http://data.parliament.uk/resources/102344
aye,2002-05-22,,National Health Service Reform and Health Care Professions Bill,CD:2002-05-22:251,http://data.parliament.uk/resources/102337
aye,2002-05-22,,National Health Service Reform and Health Care Professions Bill,CD:2002-05-22:252,http://data.parliament.uk/resources/102338
aye,2002-05-21,,Special Educational Needs,CD:2002-05-21:250,http://data.parliament.uk/resources/102336
aye,2002-05-20,,Adoption and Children Bill,CD:2002-05-20:247,http://data.parliament.uk/resources/102333
aye,2002-05-09,,Finance Bill,CD:2002-05-09:232,http://data.parliament.uk/resources/102318
aye,2002-05-08,,Finance Bill,CD:2002-05-08:227,http://data.parliament.uk/resources/102313
aye,2002-05-07,,Police Reform Bill [Lords],CD:2002-05-07:225,http://data.parliament.uk/resources/102311
aye,2002-05-01,,Ways and Means,CD:2002-05-01:224,http://data.parliament.uk/resources/102310
aye,2002-04-30,,Finance Bill,CD:2002-04-30:223,http://data.parliament.uk/resources/102309
aye,2002-04-29,,Tobacco Advertising and Promotion Bill [Lords],CD:2002-04-29:221,http://data.parliament.uk/resources/102307
aye,2002-04-24,,"Nationality, Immigration and Asylum Bill",CD:2002-04-24:219,http://data.parliament.uk/resources/102305
aye,2002-04-23,,Budget Resolutions and Economic Situation,CD:2002-04-23:213,http://data.parliament.uk/resources/102299
aye,2002-04-23,,Budget Resolutions and Economic Situation,CD:2002-04-23:214,http://data.parliament.uk/resources/102300
aye,2002-04-23,,Budget Resolutions and Economic Situation,CD:2002-04-23:215,http://data.parliament.uk/resources/102301
aye,2002-04-23,,Budget Resolutions and Economic Situation,CD:2002-04-23:216,http://data.parliament.uk/resources/102302
aye,2002-04-23,,Budget Resolutions and Economic Situation,CD:2002-04-23:217,http://data.parliament.uk/resources/102303
aye,2002-04-23,,Budget Resolutions and Economic Situation,CD:2002-04-23:218,http://data.parliament.uk/resources/102304
aye,2002-04-15,,Electoral Fraud (Northern Ireland) Bill (Programme),CD:2002-04-15:207,http://data.parliament.uk/resources/102293
aye,2002-04-15,,City of London (Ward Elections) Bill,CD:2002-04-15:209,http://data.parliament.uk/resources/102295
aye,2002-04-15,,City of London (Ward Elections) Bill,CD:2002-04-15:210,http://data.parliament.uk/resources/102296
aye,2002-03-25,,State Pension Credit Bill [Lords],CD:2002-03-25:203,http://data.parliament.uk/resources/102289
aye,2002-03-18,,Hunting With Dogs,CD:2002-03-18:199,http://data.parliament.uk/resources/102285
aye,2002-03-12,,London and the South-East,CD:2002-03-12:192,http://data.parliament.uk/resources/102278
aye,2002-03-06,,Office of Communications Bill [Lords],CD:2002-03-06:186,http://data.parliament.uk/resources/102272
aye,2002-03-05,,Steel Industry,CD:2002-03-05:181,http://data.parliament.uk/resources/102267
aye,2002-03-05,,Nuclear Power,CD:2002-03-05:183,http://data.parliament.uk/resources/102269
aye,2002-03-04,,Justice (Northern Ireland) Bill,CD:2002-03-04:179,http://data.parliament.uk/resources/102265
aye,2002-02-25,,Homelessness Bill,CD:2002-02-25:168,http://data.parliament.uk/resources/102254
aye,2002-02-06,,Education Bill,CD:2002-02-06:161,http://data.parliament.uk/resources/102247
aye,2002-02-06,,Education Bill,CD:2002-02-06:162,http://data.parliament.uk/resources/102248
aye,2002-02-05,,Education Bill,CD:2002-02-05:154,http://data.parliament.uk/resources/102240
aye,2002-02-05,,Education Bill,CD:2002-02-05:155,http://data.parliament.uk/resources/102241
aye,2002-02-04,,Pensions and Benefits,CD:2002-02-04:153,http://data.parliament.uk/resources/102239
aye,2002-01-30,,Local Government Finance,CD:2002-01-30:149,http://data.parliament.uk/resources/102235
aye,2002-01-29,,Post Office,CD:2002-01-29:148,http://data.parliament.uk/resources/102234
aye,2002-01-28,,Civil Defence (Grant) Bill,CD:2002-01-28:144,http://data.parliament.uk/resources/102226
aye,2002-01-28,,City of London (Ward Elections) Bill,CD:2002-01-28:145,http://data.parliament.uk/resources/102228
aye,2002-01-28,,City of London (Ward Elections) Bill,CD:2002-01-28:146,http://data.parliament.uk/resources/102229
aye,2002-01-22,,Public Services,CD:2002-01-22:140,http://data.parliament.uk/resources/102221
aye,2002-01-21,,Justice (Northern Ireland) Bill,CD:2002-01-21:138,http://data.parliament.uk/resources/102219
aye,2002-01-16,,Care System,CD:2002-01-16:136,http://data.parliament.uk/resources/102217
aye,2002-01-15,,National Health Service Reform and Health Care Professions Bill,CD:2002-01-15:133,http://data.parliament.uk/resources/102214
aye,2002-01-14,,Office of Communications Bill [Lords] (Programme),CD:2002-01-14:129,http://data.parliament.uk/resources/102210
aye,2002-01-09,,Northern Ireland Arms Decommissioning (Amendment) Bill,CD:2002-01-09:126,http://data.parliament.uk/resources/102207
aye,2002-01-08,,Commonhold and Leasehold Reform Bill [Lords]Order for Second Reading read.,CD:2002-01-08:123,http://data.parliament.uk/resources/102204
aye,2001-12-18,,Facilities of the House,CD:2001-12-18:117,http://data.parliament.uk/resources/102198
aye,2001-12-18,,Facilities of the House,CD:2001-12-18:121,http://data.parliament.uk/resources/102202
aye,2001-12-17,,Northern Ireland Arms Decommissioning (Amendment) Bill,CD:2001-12-17:116,http://data.parliament.uk/resources/102197
aye,2001-12-12,,Deferred Divisions,CD:2001-12-12:105,http://data.parliament.uk/resources/102186
aye,2001-12-12,,"Anti-terrorism, Crime and Security Bill (Programme No. 3)",CD:2001-12-12:106,http://data.parliament.uk/resources/102187
aye,2001-12-12,,"Anti-terrorism, Crime and Security Bill",CD:2001-12-12:107,http://data.parliament.uk/resources/102188
aye,2001-12-12,,"Anti-terrorism, Crime and Security Bill",CD:2001-12-12:108,http://data.parliament.uk/resources/102189
aye,2001-12-12,,"Anti-terrorism, Crime and Security Bill",CD:2001-12-12:109,http://data.parliament.uk/resources/102190
aye,2001-12-12,,"Anti-terrorism, Crime and Security Bill",CD:2001-12-12:110,http://data.parliament.uk/resources/102191
aye,2001-12-10,,Tax Credits Bill,CD:2001-12-10:104,http://data.parliament.uk/resources/102185
aye,2001-12-05,,Business of the House,CD:2001-12-05:103,http://data.parliament.uk/resources/102184
aye,2001-12-04,,Education Bill,CD:2001-12-04:100,http://data.parliament.uk/resources/102181
aye,2001-12-04,,Education Bill,CD:2001-12-04:101,http://data.parliament.uk/resources/102182
aye,2001-12-04,,Education Bill,CD:2001-12-04:102,http://data.parliament.uk/resources/102183
aye,2001-11-29,,Allocation of Time,CD:2001-11-29:93,http://data.parliament.uk/resources/102174
aye,2001-11-28,,Civil Defence (Grant) Bill,CD:2001-11-28:90,http://data.parliament.uk/resources/102171
aye,2001-11-28,,Civil Defence (Grant) Bill,CD:2001-11-28:91,http://data.parliament.uk/resources/102172
aye,2001-11-28,,Civil Defence (Grant) Bill,CD:2001-11-28:92,http://data.parliament.uk/resources/102173
aye,2001-11-27,,Employment Bill,CD:2001-11-27:88,http://data.parliament.uk/resources/102169
aye,2001-11-27,,Employment Bill,CD:2001-11-27:89,http://data.parliament.uk/resources/102170
aye,2001-11-26,,"Anti-terrorism, Crime and Security Bill",CD:2001-11-26:80,http://data.parliament.uk/resources/102161
aye,2001-11-26,,"Anti-terrorism, Crime and Security Bill",CD:2001-11-26:81,http://data.parliament.uk/resources/102162
aye,2001-11-26,,"Anti-terrorism, Crime and Security Bill",CD:2001-11-26:84,http://data.parliament.uk/resources/102165
aye,2001-11-26,,"Anti-terrorism, Crime and Security Bill",CD:2001-11-26:86,http://data.parliament.uk/resources/102167
aye,2001-11-21,,"Anti-terrorism, Crime and Security Bill (Programme) (No. 2)",CD:2001-11-21:71,http://data.parliament.uk/resources/102152
aye,2001-11-21,,"Anti-terrorism, Crime and Security Bill",CD:2001-11-21:73,http://data.parliament.uk/resources/102154
aye,2001-11-21,,"Anti-terrorism, Crime and Security Bill",CD:2001-11-21:75,http://data.parliament.uk/resources/102156
aye,2001-11-21,,"Anti-terrorism, Crime and Security Bill",CD:2001-11-21:76,http://data.parliament.uk/resources/102157
aye,2001-11-21,,"Anti-terrorism, Crime and Security Bill",CD:2001-11-21:77,http://data.parliament.uk/resources/102158
aye,2001-11-21,,"Anti-terrorism, Crime and Security Bill",CD:2001-11-21:79,http://data.parliament.uk/resources/102160
aye,2001-11-20,,National Health Service Reform and Health Care Professions Bill,CD:2001-11-20:68,http://data.parliament.uk/resources/102149
