4150,date,division number_x,title,uin,uri_x,224,division number_y,uri_y
aye,2004-01-13,,Future of the Post Office Network,CD:2004-01-13:29,http://data.parliament.uk/resources/102867,aye,,http://data.parliament.uk/resources/102867
aye,2004-01-12,,Housing Bill,CD:2004-01-12:26,http://data.parliament.uk/resources/102864,aye,,http://data.parliament.uk/resources/102864
aye,2004-01-06,,National Insurance Contributions and Statutory Payments Bill,CD:2004-01-06:21,http://data.parliament.uk/resources/102859,,,
aye,2003-12-17,,Deferred Division,CD:2003-12-17:15,http://data.parliament.uk/resources/102853,aye,,http://data.parliament.uk/resources/102853
aye,2003-12-17,,"Asylum and Immigration (Treatment of Claimants, etc.) Bill",CD:2003-12-17:17,http://data.parliament.uk/resources/102855,aye,,http://data.parliament.uk/resources/102855
aye,2003-12-17,,"Asylum and Immigration (Treatment of Claimants, etc.) Bill",CD:2003-12-17:18,http://data.parliament.uk/resources/102856,aye,,http://data.parliament.uk/resources/102856
aye,2003-12-09,,Planning and Compulsory Purchase Bill,CD:2003-12-09:7,http://data.parliament.uk/resources/102845,aye,,http://data.parliament.uk/resources/102845
aye,2003-12-04,,The Economy,CD:2003-12-04:4,http://data.parliament.uk/resources/102842,aye,,http://data.parliament.uk/resources/102842
aye,2003-11-20,,Sittings of the House,CD:2003-11-20:389,http://data.parliament.uk/resources/102837,aye,,http://data.parliament.uk/resources/102837
aye,2003-11-19,,Health and Social Care (Community Health and Standards) Bill (Programme) (No. 3),CD:2003-11-19:380,http://data.parliament.uk/resources/102828,aye,,http://data.parliament.uk/resources/102828
aye,2003-11-19,,Health and Social Care (Community Health and Standards) Bill,CD:2003-11-19:381,http://data.parliament.uk/resources/102829,aye,,http://data.parliament.uk/resources/102829
aye,2003-11-19,,Health and Social Care (Community Health and Standards) Bill,CD:2003-11-19:382,http://data.parliament.uk/resources/102830,aye,,http://data.parliament.uk/resources/102830
aye,2003-11-19,,Health and Social Care (Community Health and Standards) Bill,CD:2003-11-19:383,http://data.parliament.uk/resources/102831,aye,,http://data.parliament.uk/resources/102831
aye,2003-11-19,,Health and Social Care (Community Health and Standards) Bill,CD:2003-11-19:384,http://data.parliament.uk/resources/102832,aye,,http://data.parliament.uk/resources/102832
aye,2003-11-19,,Criminal Justice Bill,CD:2003-11-19:385,http://data.parliament.uk/resources/102833,aye,,http://data.parliament.uk/resources/102833
aye,2003-11-19,,Criminal Justice Bill,CD:2003-11-19:386,http://data.parliament.uk/resources/102834,aye,,http://data.parliament.uk/resources/102834
aye,2003-11-19,,Criminal Justice Bill,CD:2003-11-19:387,http://data.parliament.uk/resources/102835,aye,,http://data.parliament.uk/resources/102835
aye,2003-11-19,,Health and Social Care (Community Health and Standards) Bill,CD:2003-11-19:388,http://data.parliament.uk/resources/102836,aye,,http://data.parliament.uk/resources/102836
aye,2003-11-18,,Criminal Justice (Programme),CD:2003-11-18:370,http://data.parliament.uk/resources/102818,aye,,http://data.parliament.uk/resources/102818
aye,2003-11-18,,Criminal Justice Bill,CD:2003-11-18:371,http://data.parliament.uk/resources/102819,aye,,http://data.parliament.uk/resources/102819
aye,2003-11-18,,Criminal Justice Bill,CD:2003-11-18:372,http://data.parliament.uk/resources/102820,aye,,http://data.parliament.uk/resources/102820
aye,2003-11-18,,Criminal Justice Bill,CD:2003-11-18:373,http://data.parliament.uk/resources/102821,aye,,http://data.parliament.uk/resources/102821
aye,2003-11-18,,Criminal Justice Bill,CD:2003-11-18:374,http://data.parliament.uk/resources/102822,aye,,http://data.parliament.uk/resources/102822
aye,2003-11-18,,Criminal Justice Bill,CD:2003-11-18:375,http://data.parliament.uk/resources/102823,aye,,http://data.parliament.uk/resources/102823
aye,2003-11-18,,Criminal Justice Bill,CD:2003-11-18:376,http://data.parliament.uk/resources/102824,aye,,http://data.parliament.uk/resources/102824
aye,2003-11-18,,Criminal Justice Bill,CD:2003-11-18:377,http://data.parliament.uk/resources/102825,aye,,http://data.parliament.uk/resources/102825
aye,2003-11-18,,Criminal Justice Bill,CD:2003-11-18:378,http://data.parliament.uk/resources/102826,aye,,http://data.parliament.uk/resources/102826
aye,2003-11-18,,Criminal Justice Bill,CD:2003-11-18:379,http://data.parliament.uk/resources/102827,aye,,http://data.parliament.uk/resources/102827
aye,2003-11-17,,Courts Bill [Lords] (Programme) (No. 2),CD:2003-11-17:363,http://data.parliament.uk/resources/102811,aye,,http://data.parliament.uk/resources/102811
aye,2003-11-17,,Anti-social Behaviour Bill (Programme) (No. 3),CD:2003-11-17:364,http://data.parliament.uk/resources/102812,aye,,http://data.parliament.uk/resources/102812
aye,2003-11-17,,Anti-social Behaviour Bill,CD:2003-11-17:366,http://data.parliament.uk/resources/102814,aye,,http://data.parliament.uk/resources/102814
aye,2003-11-17,,Anti-social Behaviour Bill,CD:2003-11-17:367,http://data.parliament.uk/resources/102815,aye,,http://data.parliament.uk/resources/102815
aye,2003-11-12,,Taxes,CD:2003-11-12:361,http://data.parliament.uk/resources/102809,,,
aye,2003-11-12,,Taxes,CD:2003-11-12:362,http://data.parliament.uk/resources/102810,,,
aye,2003-10-29,,European Parliamentary and Local Elections (Pilots) Bill (Programme) (No. 2),CD:2003-10-29:343,http://data.parliament.uk/resources/102791,aye,,http://data.parliament.uk/resources/102791
aye,2003-10-29,,Dangerous Drugs,CD:2003-10-29:344,http://data.parliament.uk/resources/102792,aye,,http://data.parliament.uk/resources/102792
aye,2003-10-27,,Health Care Targets,CD:2003-10-27:339,http://data.parliament.uk/resources/102787,aye,,http://data.parliament.uk/resources/102787
aye,2003-10-22,,Deferred Division,CD:2003-10-22:334,http://data.parliament.uk/resources/102781,aye,,http://data.parliament.uk/resources/102781
aye,2003-10-22,,Iraq (Judicial Inquiry),CD:2003-10-22:336,http://data.parliament.uk/resources/102784,aye,,http://data.parliament.uk/resources/102784
aye,2003-10-21,,European Parliamentary and Local Elections (Pilots) Bill,CD:2003-10-21:331,http://data.parliament.uk/resources/102778,aye,,http://data.parliament.uk/resources/102778
aye,2003-10-21,,European Parliamentary and Local Elections (Pilots) Bill,CD:2003-10-21:332,http://data.parliament.uk/resources/102779,aye,,http://data.parliament.uk/resources/102779
aye,2003-10-21,,European Parliamentary and Local Elections (Pilots) Bill,CD:2003-10-21:333,http://data.parliament.uk/resources/102780,aye,,http://data.parliament.uk/resources/102780
aye,2003-09-17,,Deferred Division,CD:2003-09-17:315,http://data.parliament.uk/resources/102762,aye,,http://data.parliament.uk/resources/102762
aye,2003-09-17,,Northern Ireland (Monitoring Commission etc.) Bill (Allocation of Time),CD:2003-09-17:316,http://data.parliament.uk/resources/102763,aye,,http://data.parliament.uk/resources/102763
aye,2003-09-17,,Northern Ireland (Monitoring Commission etc.) Bill [Lords],CD:2003-09-17:317,http://data.parliament.uk/resources/102764,aye,,http://data.parliament.uk/resources/102764
aye,2003-09-17,,Northern Ireland (Monitoring Commission etc.) Bill [Lords],CD:2003-09-17:319,http://data.parliament.uk/resources/102766,aye,,http://data.parliament.uk/resources/102766
aye,2003-09-17,,Northern Ireland (Monitoring Commission etc.) Bill [Lords],CD:2003-09-17:320,http://data.parliament.uk/resources/102767,aye,,http://data.parliament.uk/resources/102767
aye,2003-09-17,,Northern Ireland (Monitoring Commission etc.) Bill [Lords],CD:2003-09-17:321,http://data.parliament.uk/resources/102768,aye,,http://data.parliament.uk/resources/102768
aye,2003-09-17,,Local Government Bill,CD:2003-09-17:322,http://data.parliament.uk/resources/102769,aye,,http://data.parliament.uk/resources/102769
aye,2003-09-16,,EU Constitution,CD:2003-09-16:314,http://data.parliament.uk/resources/102761,aye,,http://data.parliament.uk/resources/102761
aye,2003-09-15,,Programme Motions,CD:2003-09-15:308,http://data.parliament.uk/resources/102755,aye,,http://data.parliament.uk/resources/102755
aye,2003-09-15,,Programme Motions,CD:2003-09-15:309,http://data.parliament.uk/resources/102756,aye,,http://data.parliament.uk/resources/102756
aye,2003-09-15,,Local Government Bill,CD:2003-09-15:310,http://data.parliament.uk/resources/102757,aye,,http://data.parliament.uk/resources/102757
aye,2003-09-15,,Local Government Bill,CD:2003-09-15:311,http://data.parliament.uk/resources/102758,aye,,http://data.parliament.uk/resources/102758
aye,2003-09-10,,Deferred Divisions,CD:2003-09-10:302,http://data.parliament.uk/resources/102749,aye,,http://data.parliament.uk/resources/102749
aye,2003-09-10,,Deferred Divisions,CD:2003-09-10:303,http://data.parliament.uk/resources/102750,aye,,http://data.parliament.uk/resources/102750
aye,2003-09-10,,Deferred Divisions,CD:2003-09-10:304,http://data.parliament.uk/resources/102751,aye,,http://data.parliament.uk/resources/102751
aye,2003-09-10,,Fairness and Security in Old Age,CD:2003-09-10:306,http://data.parliament.uk/resources/102753,aye,,http://data.parliament.uk/resources/102753
aye,2003-09-08,,Water Bill,CD:2003-09-08:298,http://data.parliament.uk/resources/102745,aye,,http://data.parliament.uk/resources/102745
aye,2003-09-08,,Water Bill,CD:2003-09-08:299,http://data.parliament.uk/resources/102746,aye,,http://data.parliament.uk/resources/102746
aye,2003-07-16,,Deferred Divisions,CD:2003-07-16:292,http://data.parliament.uk/resources/102739,aye,,http://data.parliament.uk/resources/102739
aye,2003-07-16,,Deferred Divisions,CD:2003-07-16:293,http://data.parliament.uk/resources/102740,aye,,http://data.parliament.uk/resources/102740
aye,2003-07-16,,Vulnerable Children,CD:2003-07-16:296,http://data.parliament.uk/resources/102743,aye,,http://data.parliament.uk/resources/102743
aye,2003-07-14,,Communications Bill (Programme) (No. 3),CD:2003-07-14:289,http://data.parliament.uk/resources/102736,aye,,http://data.parliament.uk/resources/102736
aye,2003-07-14,,Communications Bill,CD:2003-07-14:290,http://data.parliament.uk/resources/102737,aye,,http://data.parliament.uk/resources/102737
aye,2003-07-09,,Convention on the Future of Europe,CD:2003-07-09:286,http://data.parliament.uk/resources/102733,,,
aye,2003-07-08,,Health and Social Care (Community Health and Standards) Bill (Programme) (No. 2),CD:2003-07-08:279,http://data.parliament.uk/resources/102726,,,
aye,2003-07-08,,Health and Social Care (Community Health and Standards) Bill,CD:2003-07-08:284,http://data.parliament.uk/resources/102731,,,
aye,2003-07-07,,Tax Credits,CD:2003-07-07:277,http://data.parliament.uk/resources/102724,,,
aye,2003-07-02,,Deferred Divisions,CD:2003-07-02:270,http://data.parliament.uk/resources/102717,aye,,http://data.parliament.uk/resources/102717
aye,2003-07-02,,Deferred Divisions,CD:2003-07-02:271,http://data.parliament.uk/resources/102718,aye,,http://data.parliament.uk/resources/102718
aye,2003-07-02,,Small Businesses,CD:2003-07-02:274,http://data.parliament.uk/resources/102721,aye,,http://data.parliament.uk/resources/102721
aye,2003-07-01,,Finance Bill,CD:2003-07-01:268,http://data.parliament.uk/resources/102715,aye,,http://data.parliament.uk/resources/102715
aye,2003-07-01,,Hunting Bill (Programme) (No. 4),CD:2003-07-01:269,http://data.parliament.uk/resources/102716,aye,,http://data.parliament.uk/resources/102716
aye,2003-06-30,,Hunting Bill (Programme) (No. 3),CD:2003-06-30:258,http://data.parliament.uk/resources/102705,aye,,http://data.parliament.uk/resources/102705
aye,2003-06-30,,Hunting Bill,CD:2003-06-30:261,http://data.parliament.uk/resources/102708,aye,,http://data.parliament.uk/resources/102708
aye,2003-06-25,,Deferred Division,CD:2003-06-25:255,http://data.parliament.uk/resources/102702,aye,,http://data.parliament.uk/resources/102702
aye,2003-06-24,,Anti-social Behaviour Bill (Programme) (No. 2),CD:2003-06-24:250,http://data.parliament.uk/resources/102697,,,
aye,2003-06-24,,Anti-social Behaviour Bill,CD:2003-06-24:252,http://data.parliament.uk/resources/102699,aye,,http://data.parliament.uk/resources/102699
aye,2003-06-24,,Iraq (British Forces),CD:2003-06-24:253,http://data.parliament.uk/resources/102700,aye,,http://data.parliament.uk/resources/102700
aye,2003-06-24,,Licensing Bill [Lords],CD:2003-06-24:254,http://data.parliament.uk/resources/102701,aye,,http://data.parliament.uk/resources/102701
aye,2003-06-23,,Student Finance,CD:2003-06-23:245,http://data.parliament.uk/resources/102692,aye,,http://data.parliament.uk/resources/102692
aye,2003-06-23,,Transport,CD:2003-06-23:247,http://data.parliament.uk/resources/102694,aye,,http://data.parliament.uk/resources/102694
aye,2003-06-23,,Transport,CD:2003-06-23:248,http://data.parliament.uk/resources/102695,aye,,http://data.parliament.uk/resources/102695
aye,2003-06-23,,Transport,CD:2003-06-23:249,http://data.parliament.uk/resources/102696,aye,,http://data.parliament.uk/resources/102696
aye,2003-06-18,,Deferred Division,CD:2003-06-18:241,http://data.parliament.uk/resources/102688,,,
aye,2003-06-16,,Speaker's Absence,CD:2003-06-16:232,http://data.parliament.uk/resources/102679,,,
aye,2003-06-16,,Licensing Bill [Lords],CD:2003-06-16:238,http://data.parliament.uk/resources/102685,aye,,http://data.parliament.uk/resources/102685
aye,2003-06-11,,Post Office Card Accounts,CD:2003-06-11:229,http://data.parliament.uk/resources/102676,aye,,http://data.parliament.uk/resources/102676
aye,2003-06-10,,Planning and Compulsory Purchase Bill (Carry-Over),CD:2003-06-10:221,http://data.parliament.uk/resources/102668,aye,,http://data.parliament.uk/resources/102668
aye,2003-06-10,,Planning and Compulsory Purchase Bill (Extension of Period for Proceedings),CD:2003-06-10:222,http://data.parliament.uk/resources/102669,aye,,http://data.parliament.uk/resources/102669
aye,2003-06-10,,Planning and Compulsory Purchase Bill (Re-Committal),CD:2003-06-10:223,http://data.parliament.uk/resources/102670,aye,,http://data.parliament.uk/resources/102670
aye,2003-06-10,,Mersey Tunnels Bill,CD:2003-06-10:224,http://data.parliament.uk/resources/102671,aye,,http://data.parliament.uk/resources/102671
aye,2003-06-04,,Pensions,CD:2003-06-04:219,http://data.parliament.uk/resources/102666,aye,,http://data.parliament.uk/resources/102666
aye,2003-06-03,,Fire Services Bill,CD:2003-06-03:216,http://data.parliament.uk/resources/102663,aye,,http://data.parliament.uk/resources/102663
aye,2003-05-20,,Criminal Justice Bill,CD:2003-05-20:208,http://data.parliament.uk/resources/102655,aye,,http://data.parliament.uk/resources/102655
aye,2003-05-20,,Criminal Justice Bill,CD:2003-05-20:211,http://data.parliament.uk/resources/102658,aye,,http://data.parliament.uk/resources/102658
aye,2003-05-19,,Criminal Justice Bill (Programme) (No. 5),CD:2003-05-19:202,http://data.parliament.uk/resources/102649,aye,,http://data.parliament.uk/resources/102649
aye,2003-05-19,,Criminal Justice Bill,CD:2003-05-19:204,http://data.parliament.uk/resources/102651,aye,,http://data.parliament.uk/resources/102651
aye,2003-05-14,,Finance Bill,CD:2003-05-14:197,http://data.parliament.uk/resources/102644,,,
aye,2003-05-13,,Finance Bill (Programme) (No. 3),CD:2003-05-13:188,http://data.parliament.uk/resources/102635,,,
aye,2003-05-13,,Finance Bill,CD:2003-05-13:192,http://data.parliament.uk/resources/102639,,,
aye,2003-05-13,,Finance Bill,CD:2003-05-13:193,http://data.parliament.uk/resources/102640,,,
aye,2003-05-13,,Finance Bill,CD:2003-05-13:194,http://data.parliament.uk/resources/102641,,,
aye,2003-05-13,,Finance Bill,CD:2003-05-13:195,http://data.parliament.uk/resources/102642,,,
aye,2003-05-12,,Northern Ireland Assembly (Elections and Periods of Suspension) Bill (Allocation of Time),CD:2003-05-12:182,http://data.parliament.uk/resources/102629,,,
aye,2003-05-12,,Northern Ireland Assembly (Elections and Periods of Suspension) Bill,CD:2003-05-12:183,http://data.parliament.uk/resources/102630,,,
aye,2003-05-12,,Northern Ireland Assembly (Elections and Periods of Suspension) Bill,CD:2003-05-12:184,http://data.parliament.uk/resources/102631,,,
aye,2003-05-12,,Northern Ireland Assembly (Elections and Periods of Suspension) Bill,CD:2003-05-12:185,http://data.parliament.uk/resources/102632,,,
aye,2003-05-12,,Northern Ireland Assembly (Elections and Periods of Suspension) Bill,CD:2003-05-12:186,http://data.parliament.uk/resources/102633,,,
aye,2003-05-12,,Northern Ireland Assembly (Elections and Periods of Suspension) Bill,CD:2003-05-12:187,http://data.parliament.uk/resources/102634,,,
aye,2003-05-08,,Fire Services Bill,CD:2003-05-08:180,http://data.parliament.uk/resources/102627,aye,,http://data.parliament.uk/resources/102627
aye,2003-05-08,,Fire Services Bill,CD:2003-05-08:181,http://data.parliament.uk/resources/102628,aye,,http://data.parliament.uk/resources/102628
aye,2003-05-07,,Health and Social Care (Community Health and Standards) Bill,CD:2003-05-07:178,http://data.parliament.uk/resources/102625,aye,,http://data.parliament.uk/resources/102625
aye,2003-05-07,,Health and Social Care (Community Health and Standards) Bill,CD:2003-05-07:179,http://data.parliament.uk/resources/102626,aye,,http://data.parliament.uk/resources/102626
aye,2003-05-06,,Finance Bill,CD:2003-05-06:176,http://data.parliament.uk/resources/102623,,,
aye,2003-04-29,,Community Services,CD:2003-04-29:174,http://data.parliament.uk/resources/102621,aye,,http://data.parliament.uk/resources/102621
aye,2003-04-28,,European Parliament (Representation) Bill,CD:2003-04-28:171,http://data.parliament.uk/resources/102618,aye,,http://data.parliament.uk/resources/102618
aye,2003-04-28,,European Parliament (Representation) Bill,CD:2003-04-28:172,http://data.parliament.uk/resources/102619,aye,,http://data.parliament.uk/resources/102619
aye,2003-04-14,,Budget Resolutions and Economic Situation,CD:2003-04-14:163,http://data.parliament.uk/resources/102610,aye,,http://data.parliament.uk/resources/102610
aye,2003-04-14,,Budget Resolutions and Economic Situation,CD:2003-04-14:164,http://data.parliament.uk/resources/102611,aye,,http://data.parliament.uk/resources/102611
aye,2003-04-14,,Budget Resolutions and Economic Situation,CD:2003-04-14:165,http://data.parliament.uk/resources/102612,aye,,http://data.parliament.uk/resources/102612
aye,2003-04-14,,Budget Resolutions and Economic Situation,CD:2003-04-14:166,http://data.parliament.uk/resources/102613,aye,,http://data.parliament.uk/resources/102613
aye,2003-04-14,,Budget Resolutions and Economic Situation,CD:2003-04-14:167,http://data.parliament.uk/resources/102614,aye,,http://data.parliament.uk/resources/102614
aye,2003-04-14,,Budget Resolutions and Economic Situation,CD:2003-04-14:168,http://data.parliament.uk/resources/102615,aye,,http://data.parliament.uk/resources/102615
aye,2003-04-14,,Budget Resolutions and Economic Situation,CD:2003-04-14:169,http://data.parliament.uk/resources/102616,aye,,http://data.parliament.uk/resources/102616
aye,2003-04-14,,Budget Resolutions and Economic Situation,CD:2003-04-14:170,http://data.parliament.uk/resources/102617,aye,,http://data.parliament.uk/resources/102617
aye,2003-04-08,,Anti-social Behaviour Bill,CD:2003-04-08:161,http://data.parliament.uk/resources/102608,aye,,http://data.parliament.uk/resources/102608
aye,2003-04-01,,Crime (International Co-operation) Bill [Lords],CD:2003-04-01:153,http://data.parliament.uk/resources/102600,aye,,http://data.parliament.uk/resources/102600
aye,2003-03-27,,Police (Northern Ireland) Bill [Lords],CD:2003-03-27:146,http://data.parliament.uk/resources/102593,,,
aye,2003-03-26,,Points of Order,CD:2003-03-26:137,http://data.parliament.uk/resources/102584,aye,,http://data.parliament.uk/resources/102584
aye,2003-03-26,,Police (Northern Ireland) Bill [Lords],CD:2003-03-26:138,http://data.parliament.uk/resources/102585,aye,,http://data.parliament.uk/resources/102585
aye,2003-03-26,,Police (Northern Ireland) Bill [Lords],CD:2003-03-26:139,http://data.parliament.uk/resources/102586,aye,,http://data.parliament.uk/resources/102586
aye,2003-03-26,,Police (Northern Ireland) Bill [Lords],CD:2003-03-26:141,http://data.parliament.uk/resources/102588,aye,,http://data.parliament.uk/resources/102588
aye,2003-03-26,,Police (Northern Ireland) Bill [Lords],CD:2003-03-26:142,http://data.parliament.uk/resources/102589,aye,,http://data.parliament.uk/resources/102589
aye,2003-03-25,,Extradition Bill,CD:2003-03-25:136,http://data.parliament.uk/resources/102583,,,
aye,2003-03-24,,Licensing Bill [Lords],CD:2003-03-24:131,http://data.parliament.uk/resources/102578,,,
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:119,http://data.parliament.uk/resources/102566,aye,,http://data.parliament.uk/resources/102566
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:120,http://data.parliament.uk/resources/102567,aye,,http://data.parliament.uk/resources/102567
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:121,http://data.parliament.uk/resources/102568,aye,,http://data.parliament.uk/resources/102568
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:122,http://data.parliament.uk/resources/102569,aye,,http://data.parliament.uk/resources/102569
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:123,http://data.parliament.uk/resources/102570,aye,,http://data.parliament.uk/resources/102570
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:124,http://data.parliament.uk/resources/102571,aye,,http://data.parliament.uk/resources/102571
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:125,http://data.parliament.uk/resources/102572,aye,,http://data.parliament.uk/resources/102572
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:126,http://data.parliament.uk/resources/102573,aye,,http://data.parliament.uk/resources/102573
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:127,http://data.parliament.uk/resources/102574,aye,,http://data.parliament.uk/resources/102574
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:128,http://data.parliament.uk/resources/102575,aye,,http://data.parliament.uk/resources/102575
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:129,http://data.parliament.uk/resources/102576,aye,,http://data.parliament.uk/resources/102576
aye,2003-03-18,,Iraq,CD:2003-03-18:118,http://data.parliament.uk/resources/102565,aye,,http://data.parliament.uk/resources/102565
aye,2003-03-17,,Personal Statement,CD:2003-03-17:116,http://data.parliament.uk/resources/102563,aye,,http://data.parliament.uk/resources/102563
aye,2003-03-10,,Local Government Bill,CD:2003-03-10:111,http://data.parliament.uk/resources/102558,,,
aye,2003-03-05,,Local Government Bill,CD:2003-03-05:104,http://data.parliament.uk/resources/102551,,,
aye,2003-02-26,,Iraq,CD:2003-02-26:97,http://data.parliament.uk/resources/102544,aye,,http://data.parliament.uk/resources/102544
aye,2003-02-25,,Communications Bill,CD:2003-02-25:95,http://data.parliament.uk/resources/102542,aye,,http://data.parliament.uk/resources/102542
aye,2003-02-12,,Economy and Public Services,CD:2003-02-12:89,http://data.parliament.uk/resources/102536,aye,,http://data.parliament.uk/resources/102536
aye,2003-02-11,,Northern Ireland,CD:2003-02-11:87,http://data.parliament.uk/resources/102534,aye,,http://data.parliament.uk/resources/102534
aye,2003-02-10,,Police (Northern Ireland) Bill [Lords],CD:2003-02-10:86,http://data.parliament.uk/resources/102533,,,
aye,2003-02-06,,Electricity (Miscellaneous Provisions) Bill,CD:2003-02-06:85,http://data.parliament.uk/resources/102532,aye,,http://data.parliament.uk/resources/102532
aye,2003-02-05,,Police,CD:2003-02-05:80,http://data.parliament.uk/resources/102527,aye,,http://data.parliament.uk/resources/102527
aye,2003-02-05,,Local Government Finance,CD:2003-02-05:81,http://data.parliament.uk/resources/102528,aye,,http://data.parliament.uk/resources/102528
aye,2003-02-04,,House of Lords Reform,CD:2003-02-04:76,http://data.parliament.uk/resources/102523,no,76.0,http://data.parliament.uk/resources/102523
aye,2003-01-28,,Railways and Transport Safety Bill,CD:2003-01-28:68,http://data.parliament.uk/resources/102515,aye,,http://data.parliament.uk/resources/102515
aye,2003-01-27,,Electricity (Miscellaneous Provisions) Bill,CD:2003-01-27:66,http://data.parliament.uk/resources/102513,aye,,http://data.parliament.uk/resources/102513
aye,2003-01-27,,Electricity (Miscellaneous Provisions) Bill,CD:2003-01-27:67,http://data.parliament.uk/resources/102514,aye,,http://data.parliament.uk/resources/102514
aye,2003-01-23,,Regional Assemblies (Preparations) Bill (Programme) (No. 3),CD:2003-01-23:60,http://data.parliament.uk/resources/102507,aye,,http://data.parliament.uk/resources/102507
aye,2003-01-23,,Regional Assemblies (Preparations) Bill,CD:2003-01-23:64,http://data.parliament.uk/resources/102511,aye,,http://data.parliament.uk/resources/102511
aye,2003-01-23,,Regional Assemblies (Preparations) Bill,CD:2003-01-23:65,http://data.parliament.uk/resources/102512,aye,,http://data.parliament.uk/resources/102512
aye,2003-01-15,,Community Care (Delayed Discharges etc.) Bill,CD:2003-01-15:53,http://data.parliament.uk/resources/102500,aye,,http://data.parliament.uk/resources/102500
aye,2003-01-15,,Community Care (Delayed Discharges etc.) Bill,CD:2003-01-15:54,http://data.parliament.uk/resources/102501,aye,,http://data.parliament.uk/resources/102501
aye,2003-01-13,,Drugs Policy,CD:2003-01-13:48,http://data.parliament.uk/resources/102495,aye,,http://data.parliament.uk/resources/102495
aye,2003-01-08,,Foundation Hospitals,CD:2003-01-08:43,http://data.parliament.uk/resources/102490,aye,,http://data.parliament.uk/resources/102490
aye,2003-01-07,,Local Government Bill,CD:2003-01-07:39,http://data.parliament.uk/resources/102486,aye,,http://data.parliament.uk/resources/102486
aye,2003-01-07,,Local Government Bill,CD:2003-01-07:40,http://data.parliament.uk/resources/102487,aye,,http://data.parliament.uk/resources/102487
aye,2003-01-07,,Local Government Bill,CD:2003-01-07:41,http://data.parliament.uk/resources/102488,aye,,http://data.parliament.uk/resources/102488
aye,2002-12-17,,Planning and Compulsory Purchase Bill,CD:2002-12-17:31,http://data.parliament.uk/resources/102478,aye,,http://data.parliament.uk/resources/102478
aye,2002-12-17,,Planning and Compulsory Purchase Bill,CD:2002-12-17:32,http://data.parliament.uk/resources/102479,aye,,http://data.parliament.uk/resources/102479
aye,2002-12-17,,Planning and Compulsory Purchase Bill,CD:2002-12-17:33,http://data.parliament.uk/resources/102480,aye,,http://data.parliament.uk/resources/102480
aye,2002-12-16,,Hunting Bill,CD:2002-12-16:25,http://data.parliament.uk/resources/102472,aye,,http://data.parliament.uk/resources/102472
aye,2002-12-16,,Hunting Bill,CD:2002-12-16:27,http://data.parliament.uk/resources/102474,aye,,http://data.parliament.uk/resources/102474
aye,2002-12-16,,Hunting Bill,CD:2002-12-16:28,http://data.parliament.uk/resources/102475,aye,,http://data.parliament.uk/resources/102475
aye,2002-12-16,,Hunting Bill,CD:2002-12-16:29,http://data.parliament.uk/resources/102476,aye,,http://data.parliament.uk/resources/102476
aye,2002-12-09,,Extradition Bill,CD:2002-12-09:21,http://data.parliament.uk/resources/102468,aye,,http://data.parliament.uk/resources/102468
aye,2002-12-09,,Extradition Bill,CD:2002-12-09:22,http://data.parliament.uk/resources/102469,aye,,http://data.parliament.uk/resources/102469
aye,2002-12-04,,Deferred Divisions,CD:2002-12-04:17,http://data.parliament.uk/resources/102464,aye,,http://data.parliament.uk/resources/102464
aye,2002-12-04,,Deferred Divisions,CD:2002-12-04:18,http://data.parliament.uk/resources/102465,aye,,http://data.parliament.uk/resources/102465
aye,2002-12-04,,Criminal Justice Bill,CD:2002-12-04:19,http://data.parliament.uk/resources/102466,aye,,http://data.parliament.uk/resources/102466
aye,2002-12-04,,Criminal Justice Bill,CD:2002-12-04:20,http://data.parliament.uk/resources/102467,aye,,http://data.parliament.uk/resources/102467
aye,2002-12-03,,Communications Bill,CD:2002-12-03:16,http://data.parliament.uk/resources/102463,aye,,http://data.parliament.uk/resources/102463
aye,2002-11-28,,Community Care (Delayed Discharges etc.) Bill,CD:2002-11-28:12,http://data.parliament.uk/resources/102459,aye,,http://data.parliament.uk/resources/102459
aye,2002-11-28,,Community Care (Delayed Discharges etc.) Bill,CD:2002-11-28:13,http://data.parliament.uk/resources/102460,aye,,http://data.parliament.uk/resources/102460
aye,2002-11-27,,Health (Wales) Bill,CD:2002-11-27:10,http://data.parliament.uk/resources/102457,aye,,http://data.parliament.uk/resources/102457
aye,2002-11-26,,Regional Assemblies (Preparations) Bill,CD:2002-11-26:8,http://data.parliament.uk/resources/102455,aye,,http://data.parliament.uk/resources/102455
