44,date,division number_x,title,uin,uri_x,475,division number_y,uri_y
no,2013-10-30,114.0,Opp. Day (9th allotted day). Qualified Teachers. Motion [see V&P] made and Question Put. Question accordingly negatived.,CD:2013-10-30:114,http://data.parliament.uk/resources/105512,,,
no,2013-10-30,115.0,Opp. Day (9th allotted day). Future of the Probation Service. That the original words [see V&P] stand part of the Question. Question accordingly negatived.,CD:2013-10-30:115,http://data.parliament.uk/resources/105513,,,
no,2013-10-29,109.0,"Pensions Bill: Consideration of the Bill, as amended in the PBC. New Clause NC1 brought up, and read the first and second time. Amendment (a) to the new Clause proposed. Q. put, That the Amendment be made. Q. accordingly negatived.",CD:2013-10-29:109,http://data.parliament.uk/resources/105507,,,
no,2013-10-29,110.0,"Pensions Bill: Consideration of the Bill, as amended in the PBC. That new Clause NC11 be added to the Bill (New Clause selected for separate decision). Question accordingly negatived. 
",CD:2013-10-29:110,http://data.parliament.uk/resources/105508,,,
no,2013-10-29,111.0,"Pensions Bill: Consideration of the Bill, as amended in the PBC. That New Clause NC8 be added to the Bill (new Clause selected by the Speaker for separate decision). Question accordingly negatived. 
",CD:2013-10-29:111,http://data.parliament.uk/resources/105509,,,
no,2013-10-29,112.0,"Pensions Bill: Consideration of the Bill, as amended in the PBC. That Amendment 37 be made (Amendment selected for separate decision). Question accordingly negatived. 
",CD:2013-10-29:112,http://data.parliament.uk/resources/105510,,,
no,2013-10-16,101.0,Opposition Day: Leader of the Opposition (7th allotted day). Zero Hours Contracts. Motion [see V&P] made and Question put. Question accordingly negatived.,CD:2013-10-16:101,http://data.parliament.uk/resources/105499,,,
no,2013-10-16,102.0,Opposition Day: Leader of the Opposition (7th allotted day). High Streets and Change of Use Orders. Motion [see V&P] made and Question put. Question accordingly negatived.,CD:2013-10-16:102,http://data.parliament.uk/resources/105500,,,
no,2013-10-15,98.0,"Anti-social Behaviour, Crime and Policing Bill: Further consideration of the Bill, as amended in the PBC (2nd alloc. day). That new Clause NC26 be added to the Bill (New Clause selected for separate decision). Question acc. negatived.",CD:2013-10-15:98,http://data.parliament.uk/resources/105496,,,
no,2013-10-15,99.0,"Anti-social Behaviour, Crime and Policing Bill: Further consideration of the Bill, as amended in the PBC (2nd alloc. day). That Amendment 96 be made (Amendment selected for separate decision). Question acc. negatived.",CD:2013-10-15:99,http://data.parliament.uk/resources/105497,,,
no,2013-10-15,100.0,"Anti-social Behaviour, Crime and Policing Bill: Further consideration of the Bill, as amended in the PBC (2nd alloc. day). New Clause NC3 brought up and read the first time. Question put, That the Clause be read a second time. Question acc. negatived",CD:2013-10-15:100,http://data.parliament.uk/resources/105498,,,
no,2013-10-14,97.0,"Anti-Social Behaviour, Crime and Policing Bill (Programme) (No. 2). New Clause NC4  brought up and read the first time. Question put, That the Clause be read a second time. Question acc. negatived.",CD:2013-10-14:97,http://data.parliament.uk/resources/105495,,,
no,2013-10-09,93.0,"Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Bill: Consid. of the Bill, as amended in the Cttee (2nd alloc. day). Amnd. 101 proposed. Q. put, That the Amnd. be made. Q. acc. negatived.",CD:2013-10-09:93,http://data.parliament.uk/resources/105491,,,
no,2013-10-09,94.0,"Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Bill: Consid. of the Bill, as amended in the Cttee (2nd alloc. day). Amnd. 102 proposed. Q. put, That the Amnd. be made. Q. acc. negatived.",CD:2013-10-09:94,http://data.parliament.uk/resources/105492,,,
no,2013-10-08,92.0,"Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Bill: Consid. of the Bill, as amended in the Cttee (1st alloc. day). NC4 brought up, and read the 1st time. Q. put, That the Clause be read a 2nd time. Q. acc. negatived.
",CD:2013-10-08:92,http://data.parliament.uk/resources/105490,,,
no,2013-09-11,84.0,"Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Bill: Committee of the whole House (3rd allocated day). Amendment 103 proposed. Question put, That the Amendment be made. Question accordingly negatived.",CD:2013-09-11:84,http://data.parliament.uk/resources/105482,,,
no,2013-09-11,85.0,"Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Bill: Committee of the whole House (3rd allocated day).  That Amendment 107 be made (Question already proposed from the Chair). Question accordingly negatived.",CD:2013-09-11:85,http://data.parliament.uk/resources/105483,,,
no,2013-09-11,86.0,"Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Bill: Committee of the whole House (3rd allocated day). That Amendment 112 be made (Question on Amendment selected for separate decision). Question accordingly negatived.",CD:2013-09-11:86,http://data.parliament.uk/resources/105484,,,
no,2013-09-11,87.0,"London Local Authorities and Transport for London (No. 2) Bill [Lords]: Consideration of the Bill, as amended (resumed). Amendment 14 proposed. Question put, That the Amendment be made. Question accordingly negatived.",CD:2013-09-11:87,http://data.parliament.uk/resources/105485,,,
no,2013-09-11,88.0,"London Local Authorities and Transport for London (No. 2) Bill [Lords]: Consideration of the Bill, as amended (resumed). Amendment 20 proposed. Question put, That the Amendment be made. Question accordingly negatived.",CD:2013-09-11:88,http://data.parliament.uk/resources/105486,,,
no,2013-09-09,77.0,"Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Bill: Cttee of the whole House (1st day). Amdmt 2 proposed. Q put, That the Amdmt be made. The Cttee divided. Q. accordingly negatived.",CD:2013-09-09:77,http://data.parliament.uk/resources/105475,,,
no,2013-09-09,78.0,"Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Bill: Cttee of the whole House (1st day). Amdmt 4 proposed. Q put, That the Amdmt be made. The Cttee divided. Q. accordingly negatived.",CD:2013-09-09:78,http://data.parliament.uk/resources/105476,,,
no,2013-09-09,79.0,"Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Bill: Cttee of the whole House (1st day). Amdmt 9 proposed. Q put, That the Amdmt be made. The Cttee divided. Q. accordingly negatived.",CD:2013-09-09:79,http://data.parliament.uk/resources/105477,,,
no,2013-09-04,74.0,"OD: Living Standards- Motion made and Question put,Question accordingly negatived",CD:2013-09-04:74,http://data.parliament.uk/resources/105472,,,
no,2013-09-04,75.0,"OD; Energy Prices and Profits- Motion made and Question proposed;Question put, That the Question be now put; Question accordingly negatived.",CD:2013-09-04:75,http://data.parliament.uk/resources/105473,,,
no,2013-09-03,71.0,"Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Bill 2R. Question put, That the Amendment be made. Question accordingly negatived.",CD:2013-09-03:71,http://data.parliament.uk/resources/105469,,,
no,2013-08-29,69.0,"Syria and the Use of Chemical Weapons;Motion made and Question proposed,That this House deplores the use of chemical weapons in Syria on 21 August 2013 by the Assad regime;Question put, that the Amendment be made. Question accordingly negatived",CD:2013-08-29:69,http://data.parliament.uk/resources/105467,,,
no,2013-08-29,70.0,Syria and the Use of Chemical Weapons;Main Question put. Question accordingly negatived,CD:2013-08-29:70,http://data.parliament.uk/resources/105468,,,
no,2013-07-17,66.0,"Opp Day: Hon. Membs + paid dir'ships + consults. Mot. made + Q put, That this Hse bel's that, as pt of a wider reg'y frm'work for 2nd jobs, frm the start of the next Parl no hon. Membs shld be perm'd to hold paid dir'ships or consults. Q acc'ly neg'd",CD:2013-07-17:66,http://data.parliament.uk/resources/105464,,,
no,2013-07-17,67.0,"Opp Day: Managing Risk in the NHS. Question put, That the original words stand part of the Question. Question accordingly negatived.",CD:2013-07-17:67,http://data.parliament.uk/resources/105465,,,
no,2013-07-15,59.0,"2014 JHA opt-out decision. Amendment (c) moved. Question put, That the Amendment be made. Question accordingly negatived.",CD:2013-07-15:59,http://data.parliament.uk/resources/105457,,,
no,2013-07-15,61.0,"Opt-in decision on the proposed Europol Regulation. Amendment (a) moved. Question put, That the Amendment be made. Question accordingly negatived.",CD:2013-07-15:61,http://data.parliament.uk/resources/105459,,,
no,2013-07-10,55.0,"Opposition Day. Effect of Government policy on disabled people. Question accordingly put, That the original words stand part of the Question (Standing Order No. 31(2)). The House divided. Question accordingly negatived.

",CD:2013-07-10:55,http://data.parliament.uk/resources/105453,,,
no,2013-07-08,46.0,"Financial Services (Banking Reform) Bill: Consideration of the Bill, as amended in the Public Bill Committee (1st allocated day).  Question proposed, That Amd 18 be made. Question accordingly negatived.",CD:2013-07-08:46,http://data.parliament.uk/resources/105444,,,
no,2013-07-08,47.0,"Financial Services (Banking Reform) Bill: Consideration of the Bill, as amended in the PBC (1st allocated day). NC9 brought up, and read the first time. .Q. put, That the Clause be read a 2nd time. Q. accordingly negatived.",CD:2013-07-08:47,http://data.parliament.uk/resources/105445,,,
no,2013-07-08,48.0,"Financial Services (Banking Reform) Bill: Consideration of the Bill, as amended in the PBC (1st allocated day). NC4 brought up, and read the 1st time. Q. put, That the Clause be read a 2nd time. Q. accordingly negatived.",CD:2013-07-08:48,http://data.parliament.uk/resources/105446,,,
no,2013-06-25,32.0,"Opp Day: (SO No. 14)) Lobbying;Question put,Question accordingly negatived.",CD:2013-06-25:32,http://data.parliament.uk/resources/105430,,,
no,2013-06-19,30.0,"Opposition Day debate: Arts and Creative Industries. Question accordingly put, That the original words stand part of the Question. Question accordingly negatived.",CD:2013-06-19:30,http://data.parliament.uk/resources/105428,,,
no,2013-06-18,29.0,"Financial Transaction Tax and Economic and Monetary Union. Amendment (a) moved, in line 18. Question put, That the Amendment be made. Question accordingly negatived.",CD:2013-06-18:29,http://data.parliament.uk/resources/105427,,,
no,2013-06-12,27.0,"Opposition Debate: Protecting Children Online. Question put, That this House deplores the growth in child abuse images online etc. (lengthy). Question accordingly negatived.",CD:2013-06-12:27,http://data.parliament.uk/resources/105425,,,
no,2013-06-12,28.0,"Opposition Debate: EU police, justice and home affairs measures. Question proposed, That the original words stand part of the Question (Standing Order No. 31(2)).",CD:2013-06-12:28,http://data.parliament.uk/resources/105426,,,
no,2013-06-11,24.0,"Children and Families Bill: Consideration of the Bill, as amended in the PBC. That New Clause NC6 be added to the Bill (new Clause selected by the Speaker for separate decision). Question accordingly negatived.",CD:2013-06-11:24,http://data.parliament.uk/resources/105422,,,
no,2013-06-11,25.0,"Children and Families Bill: Consideration of the Bill, as amended in the PBC. That New Clause NC20 be added to the Bill (new Clause selected by the Speaker for separate decision). Question accordingly negatived.",CD:2013-06-11:25,http://data.parliament.uk/resources/105423,,,
no,2013-06-05,23.0,"Opposition Debate: Accident and Emergency Waiting Times.Question put, That the Question be now put. Questions accordingly negatived",CD:2013-06-05:23,http://data.parliament.uk/resources/105421,,,
no,2013-06-03,12.0,"Energy Bill: Consideration of the Bill, as amended in the PBC (1st allocated day). That NC5 be added to the Bill (new Clause selected by the Speaker for separate decision). Question accordingly negatived.",CD:2013-06-03:12,http://data.parliament.uk/resources/105410,,,
no,2013-06-03,13.0,"Energy Bill: Consideration of the Bill, as amended in the PBC (1st allocated day). That Amendment 24 be made (Amendment selected by the Speaker for separate decision). Question accordingly negatived.",CD:2013-06-03:13,http://data.parliament.uk/resources/105411,,,
no,2013-06-03,14.0,"Energy Bill: Consideration of the Bill, as amended in the PBC (1st allocated day). That Amendment 179 be made (Amendment selected by the Speaker for separate decision). Question accordingly negatived.",CD:2013-06-03:14,http://data.parliament.uk/resources/105412,,,
no,2013-06-03,15.0,"Energy Bill: Consideration of the Bill, as amended in the PBC (1st allocated day). That Amendment 9 be made (Amendment selected by the Speaker for separate decision). Question accordingly negatived.",CD:2013-06-03:15,http://data.parliament.uk/resources/105413,,,
no,2013-06-03,16.0,"Energy Bill: Consideration of the Bill, as amended in the PBC (1st allocated day). Amendment 2 proposed. Question put, That the Amendment be made. Question accordingly negatived.",CD:2013-06-03:16,http://data.parliament.uk/resources/105414,,,
no,2013-06-03,17.0,"Energy Bill: Consideration of the Bill, as amended in the PBC (1st allocated day). Amendment 3 proposed. Question put, That the Amendment be made. Question accordingly negatived.",CD:2013-06-03:17,http://data.parliament.uk/resources/105415,,,
no,2013-05-21,11.0,"Marriage (Same Sex Couples) Bill: Third Reading. Question, That the Bill be now read the third time, put forthwith (Standing Order No. 83E). Question accordingly agreed to. Bill accordingly read the third time, and passed.
",CD:2013-05-21:11,http://data.parliament.uk/resources/105409,,,
no,2013-05-15,2.0,"Queen’s Speech (Motion for an Address): Economic Growth, amd. to insert extra details.  Question put and accordingly negatived",CD:2013-05-15:2,http://data.parliament.uk/resources/105400,,,
no,2013-05-15,4.0,"Queen's Speech (Motion for an Address): Economic Growth, amd. to include extra details. Question put (Standing Order No. 33) and accordingly negatived.",CD:2013-05-15:4,http://data.parliament.uk/resources/105402,,,
no,2013-05-14,1.0,"Queen's Speech (Motion for an Address): Cost of Living, amd. to insert extra details. Question put and accordingly negatived.",CD:2013-05-14:1,http://data.parliament.uk/resources/105399,,,
no,2013-04-24,225.0,"Opp Day Deb:Abolition of the Agricultural Wages Board; Motion made and Question proposed, that the Government  drop its plans to abolish the AWB; Question put, That the Question be now put. Question accordingly negatived.",CD:2013-04-24:225,http://data.parliament.uk/resources/105396,,,
no,2013-03-14,190.0,Adjournment: Financial Requirements for sponsors under Immigration Rules. That the House sit in private.Question put forthwith (Standing Order No. 163).Question accordingly negatived.,CD:2013-03-14:190,http://data.parliament.uk/resources/105361,,,
no,2013-03-13,187.0,Crime and Courts Bill [Lords]. That Amendment 95 be made. Question accordingly negatived,CD:2013-03-13:187,http://data.parliament.uk/resources/105358,,,
no,2013-03-13,188.0,Crime and Courts Bill [Lords]. Judicial appointments. Question accordingly negatived.,CD:2013-03-13:188,http://data.parliament.uk/resources/105359,,,
no,2013-03-13,189.0,Crime and Courts Bill [Lords]. That New Clause NC7 be added to the Bill (New clause selected for separate decision).Question accordingly negatived.,CD:2013-03-13:189,http://data.parliament.uk/resources/105360,,,
no,2013-03-12,179.0,"Opp Day: Tax Fairness. Mansion tax on properties worth over £2million should be brought forward (summary). Question put, That the original words stand part of the Question. Question accordingly negatived.",CD:2013-03-12:179,http://data.parliament.uk/resources/105350,,,
no,2013-03-12,181.0,Opp Day: Apprenticeship places through public procurement. House notes Nat Apprentice Week etc. (summary). Question put. Question accordingly negatived.,CD:2013-03-12:181,http://data.parliament.uk/resources/105352,,,
no,2013-03-07,176.0,"Justice and Security Bill [Lords]: Consideration of the Bill, as amended in the Public Bill Committee; Question put, That the Amendment be made.Question accordingly negatived",CD:2013-03-07:176,http://data.parliament.uk/resources/105347,,,
no,2013-03-06,175.0,"Sittings of the House (22 March) (resumed) ; Question accordingly put, That the Amendment be made.Question accordingly negatived.",CD:2013-03-06:175,http://data.parliament.uk/resources/105346,,,
no,2013-03-04,169.0,"Justice and Security Bill [Lords]: Consideration of the Bill, as amended in the Public Bill Committee, question put, that the proposed Amendment 26 be made. Question accordingly negatived",CD:2013-03-04:169,http://data.parliament.uk/resources/105340,,,
no,2013-03-04,170.0,"Justice and Security Bill [Lords]: Consideration of the Bill, as amended in the Public Bill Committee, question put, that the  Amendment 30 be made. Question accordingly negatived.",CD:2013-03-04:170,http://data.parliament.uk/resources/105341,,,
no,2013-03-04,171.0,"Justice and Security Bill [Lords]: Consideration of the Bill, as amended in the Public Bill Committee, question put that New Clause NC4 be read the second time. Question accordingly negatived.",CD:2013-03-04:171,http://data.parliament.uk/resources/105342,,,
no,2013-03-04,172.0,"Justice and Security Bill [Lords]: Consideration of the Bill, as amended in the Public Bill Committee, question put that Amendment 38 be made. Question accordingly negatived.",CD:2013-03-04:172,http://data.parliament.uk/resources/105343,,,
no,2013-02-27,167.0,"Opposition Day (SO No. 14) Housing benefit and the under-occupancy penalty: Motion made and Question proposed, Question put; Question accordingly negatived.",CD:2013-02-27:167,http://data.parliament.uk/resources/105338,,,
no,2013-02-26,164.0,"Groceries Code Adjudicator Bill [Lords]:(Programme) (No. 3) Consideration of the Bill, as amended in the PBC. New Clause NC2-brought up, and read the first time. Question put, That the Clause be read a second time.Question accordingly negatived.",CD:2013-02-26:164,http://data.parliament.uk/resources/105335,,,
no,2013-02-26,165.0,"Groceries Code Adjudicator Bill [Lords]:(Programme) (No. 3)  Motion, the Dep Speaker put the Questions  to bring proceedings to conclusion;Questions were put forthwith (SO No. 83E).Question accordingly negatived.",CD:2013-02-26:165,http://data.parliament.uk/resources/105336,,,
no,2013-02-26,166.0,Groceries Code Adjudicator Bill [Lords]:(Programme) (No. 3)  (SO No. 83E) That Amendment 34 be made;Question accordingly negatived.,CD:2013-02-26:166,http://data.parliament.uk/resources/105337,,,
no,2013-02-12,158.0,Opposition Day: Horsemeat; notes that up to 100 per cent horsemeat has been found in  processed meat products; seeks measures to restore consumer confidence in the meat industry Question accordingly negatived,CD:2013-02-12:158,http://data.parliament.uk/resources/105329,,,
no,2013-02-12,159.0,Opposition Day: Infrastructure;  the UK economy has now shrunk in four of the last five quarters;Govt has spent £12.8 billion less in cap investm'n than the last Govt planned; calls to bring forward investment; Question negatived,CD:2013-02-12:159,http://data.parliament.uk/resources/105330,,,
no,2013-02-05,151.0,"Marriage (Same Sex Couples) Bill:2R;Motion made and Question put,Bill be now read a second time.Question accordingly agreed to and Bill read a second time",CD:2013-02-05:151,http://data.parliament.uk/resources/105322,,,
no,2013-02-05,154.0,"Marriage (Same Sex Couples) Bill (Carry-over) Motion made, and Question put forthwith (SO No. 80A(1)(a) Question accordingly agreed to.",CD:2013-02-05:154,http://data.parliament.uk/resources/105325,,,
no,2013-01-28,143.0,"Succession to the Crown Bill: Consideration of the Bill. New Clause NC1 read the first time. Question put,Question accordingly negatived",CD:2013-01-28:143,http://data.parliament.uk/resources/105314,,,
no,2013-01-24,141.0,Backbench Business Reducing the voting age to 16 That this House believes that the age of eligibility for voting in all elections and referendums in the United Kingdom should be reduced to 16 Question accordingly agreed to,CD:2013-01-24:141,http://data.parliament.uk/resources/105311,,,
no,2013-01-23,139.0,Opposition Day: Private rented sector; Motion notes  the lack of protection for tenants and landlords by the unregulated lettings market calls for regulation of residential lettings and management agents Question accordingly negatived,CD:2013-01-23:139,http://data.parliament.uk/resources/105309,,,
no,2013-01-16,134.0,"Corporate Accountability and Safeguarding of Adults from Abuse and Neglect:(SO No. 14),Motion made and Question put,Question accordingly negatived.",CD:2013-01-16:134,http://data.parliament.uk/resources/105304,,,
no,2013-01-16,135.0,"Opp Day:Energy bills, fuel poverty and energy efficiency (SO No 14 resumed);Question put, That the Question be now put.Question accordingly negatived.",CD:2013-01-16:135,http://data.parliament.uk/resources/105305,,,
no,2013-01-09,131.0,Opposition Day Statutory code of practice for pub companies calls on the Government to bring forward a timetable for a statutory code  in law as soon as is practicably possible before the end of 2013 Question accordingly negatived,CD:2013-01-09:131,http://data.parliament.uk/resources/105301,,,
no,2013-01-09,132.0,"Opposition Day: Rising cost of transport; the rising cost of transport is adding to the financial pressures facing many households; calls for strict limits to train fare price rises, bring accountability to bus fares Question accordingly negatived",CD:2013-01-09:132,http://data.parliament.uk/resources/105302,,,
no,2013-01-08,128.0,Welfare Benefits Up-Rating Bill: Second Reading Amendment this House declines to give a Second Reading Question accordingly negatived,CD:2013-01-08:128,http://data.parliament.uk/resources/105298,,,
no,2012-12-19,127.0,Energy Bill: Second Reading; Amendment moved to decline to give a Second Reading to the Energy Bill because it fails to include a clear target to decarbonise the power sector by 2030; Question accordingly negatived.,CD:2012-12-19:127,http://data.parliament.uk/resources/105297,,,
no,2012-12-17,121.0,"Growth and Infrastructure Bill: Consideration of the Bill, as amended in PBC;Question proposed that Amendment 42 be made;Question accordingly negatived.",CD:2012-12-17:121,http://data.parliament.uk/resources/105291,,,
no,2012-12-17,122.0,Growth and Infrastructure Bill: Consideration of Bill as amended in PBC;Questions put forthwith (SO No. 83E);that Amnd 46 be made;Question accordingly negatived.,CD:2012-12-17:122,http://data.parliament.uk/resources/105292,,,
no,2012-12-17,123.0,"Growth and Infrastructure Bill: Consideration of the Bill;Amd 59 proposed,Question put,Question accordingly negatived.",CD:2012-12-17:123,http://data.parliament.uk/resources/105293,,,
no,2012-12-12,120.0,Opposition Day Debate: NHS Funding-public expenditure on health;Question accordingly put.Question accordingly negatived.,CD:2012-12-12:120,http://data.parliament.uk/resources/105290,,,
no,2012-12-10,119.0,"Financial Services Bill: Consideration of Lords Amnds,Amnd 60 proposed, Question put,Question accordingly negatived.",CD:2012-12-10:119,http://data.parliament.uk/resources/105289,,,
no,2012-12-04,111.0,"Public Service Pensions Bill: Consideration of the Bill, as amended in the Public Bill Committee; New Clause NC3 That the Clause be read a second time; Question accordingly negatived",CD:2012-12-04:111,http://data.parliament.uk/resources/105281,,,
no,2012-12-04,112.0,"Public Service Pensions Bill: Consideration of the Bill, as amended in the Public Bill Committee;Amendment 10 proposed; Question accordingly negatived",CD:2012-12-04:112,http://data.parliament.uk/resources/105282,,,
no,2012-12-04,113.0,"Public Service Pensions Bill: Consideration of the Bill, as amended in the Public Bill Committee; That Amendment 29 be made; Question accordingly negatived",CD:2012-12-04:113,http://data.parliament.uk/resources/105283,,,
no,2012-12-04,114.0,"ublic Service Pensions Bill: Consideration of the Bill, as amended in the Public Bill Committee; That Amendment 16 ;Question accordingly agreed to",CD:2012-12-04:114,http://data.parliament.uk/resources/105284,,,
no,2012-11-28,105.0,"Consolidation of Housing Regulations: Motion for leave to bring in a Bill (SO No 23) Motion made and Question proposed;Question put, Question accordingly negatived",CD:2012-11-28:105,http://data.parliament.uk/resources/105275,,,
no,2012-11-28,106.0,"Jobs and social security;Motion made and Question proposed;Question put, Question accordingly negatived.",CD:2012-11-28:106,http://data.parliament.uk/resources/105276,,,
no,2012-11-26,104.0,"Small Charitable Donations Bill: Consideration of the Bill, as amended in the PBC;Question put, That the Clause be read a 2nd time;Question accordingly negatived.",CD:2012-11-26:104,http://data.parliament.uk/resources/105274,,,
no,2012-11-12,99.0,"Opposition Day: Government handling of ash dieback disease; notes the spread of the disease, cuts in staff, urges committemt of reaourcrs to informa nsd deal with the disease; Question accordingly negatived",CD:2012-11-12:99,http://data.parliament.uk/resources/105269,,,
no,2012-11-12,100.0,"Opposition day: Fuel Duty: the cost of living is rising, not right to increase fuel duty by the planned 3 pence in January 2013; cancel this rise until next April; funded by clamping down on known tax avoidance schemes; Question negatived",CD:2012-11-12:100,http://data.parliament.uk/resources/105270,,,
no,2012-11-08,98.0,"Backbench Business: Medium-term financial plan for HoC Admin and Savings Programme; proposals for income generation category be deferred for approval to a future date,",CD:2012-11-08:98,http://data.parliament.uk/resources/105268,,,
no,2012-11-07,95.0,Opposition Day Regional pay in the NHS;  calls on Govt to uphold the principle of national pay arrangements in the NHS; That the original words stand part of the Question; Question accordingly negatived,CD:2012-11-07:95,http://data.parliament.uk/resources/105265,,,
no,2012-11-07,97.0,"Opposition Day Criminal Injuries Compensation Scheme; the draft Criminal Injuries Compensation Scheme 2012, which was laid before this House on 2 July, should not be approved; Question accordingly negatived.",CD:2012-11-07:97,http://data.parliament.uk/resources/105267,,,
no,2012-11-06,94.0,"Banking Union and Economic Monetary Union Amendment calls on the Govt to ensure changes in voting rights in European Banking Authority are not adopted, to veto delegated  powers without an amendment of the treaties Question accordingly negatived",CD:2012-11-06:94,http://data.parliament.uk/resources/105264,,,
no,2012-10-31,90.0,Local Government Finance Bill: Consideration of Lords Amendments Lords Amendment 3 Amendment (a) Question accordingly negatived,CD:2012-10-31:90,http://data.parliament.uk/resources/105260,,,
no,2012-10-31,91.0,"Multiannual Financial Framework: Motion Amendment  (a) proposed:, at line 9, leave out from ‘and’ to end and add 'so calls on the Government to strengthen its stance so that the next MFF is reduced in real terms' Question accordingly agreed to",CD:2012-10-31:91,http://data.parliament.uk/resources/105261,,,
no,2012-10-24,85.0,Opposition Day: Energy Market Reform; put all people over age 75 on lowest tariff and compel Big Six energy cos. to sell all their power into a pool and replace Ofgem with tough new regulator. Question accordingly negatived,CD:2012-10-24:85,http://data.parliament.uk/resources/105255,,,
no,2012-10-24,86.0,"Opposition Day: Policing; note worries over low turnout for pcc elections,cuts in police officers and reduction in memans to tackle crime; waste of money to have Nov. and not May elections.  Question accordingly negatived",CD:2012-10-24:86,http://data.parliament.uk/resources/105256,,,
no,2012-10-17,76.0,"Enterprise and Regulatory Reform Bill: Consideration of the Bill, PBC (2nd allocated day) Amendment 81 proposed,Question put,Question accordingly negatived.",CD:2012-10-17:76,http://data.parliament.uk/resources/105246,,,
no,2012-10-17,77.0,"Enterprise and Regulatory Reform Bill:Consideration of the Bill, PBC (2nd allocated day) Amd 82 proposed;Question put,Question accordingly negatived",CD:2012-10-17:77,http://data.parliament.uk/resources/105247,,,
no,2012-10-17,78.0,Enterprise and Regulatory Reform Bill:Question was put forthwith (SO No. 83E) That New Clause NC22 be read 2nd time;Question accordingly negatived.,CD:2012-10-17:78,http://data.parliament.uk/resources/105248,,,
no,2012-10-17,79.0,Enterprise and Regulatory Reform Bill:That Amd 76 be made;Question accordingly negatived,CD:2012-10-17:79,http://data.parliament.uk/resources/105249,,,
no,2012-10-17,80.0,"Enterprise and Regulatory Reform Bill: Amd 93 proposed;Question put,Question accordingly negatived",CD:2012-10-17:80,http://data.parliament.uk/resources/105250,,,
no,2012-10-17,81.0,Enterprise and Regulatory Reform Bill;Questions were put forthwith (SO No. 83E).Amd 56  made;Question accordingly negatived,CD:2012-10-17:81,http://data.parliament.uk/resources/105251,,,
no,2012-10-15,69.0,Infrastructure (Financial Assistance) Bill: Committee of the whole House Amendment 11 proposed; Question accordingly negatived,CD:2012-10-15:69,http://data.parliament.uk/resources/105240,,,
no,2012-10-15,70.0,Infrastructure (Financial Assistance) Bill: Committee of the whole House Amendment 7 proposed; Question accordingly negatived,CD:2012-10-15:70,http://data.parliament.uk/resources/105241,,,
no,2012-09-05,56.0,"Opposition Day: rising cost of rail travel is adding financial pressures; calls on Government to restore 1% above inflation cap on fare rises for 2013/2014,  ban train operators from increasing fares above limit; Question negatived",CD:2012-09-05:56,http://data.parliament.uk/resources/105227,,,
no,2012-09-05,57.0,Oppostion Day: housing crisis calls for tax on bamkers' bonuses to finance more housebuilding; Question negatived,CD:2012-09-05:57,http://data.parliament.uk/resources/105228,,,
no,2012-07-16,55.0,Opposition Day: Adult social care Motion notes the growing crisis in adult social care; calls on the Government to honour the commitment in its 2010 NHS White Paper to introduce legislation Question accordingly negatived.,CD:2012-07-16:55,http://data.parliament.uk/resources/105226,,,
no,2012-07-12,52.0,"EU Budget 2013; Amendment that notes the UK’s position has been weakened by the Prime Minister’s failure to secure allies for a more prudent settlement; calls on Government to secure that Budget is reduced in real terms Question accordingly negative""",CD:2012-07-12:52,http://data.parliament.uk/resources/105223,,,
no,2012-07-11,49.0,"Backbench Business; Motion made, That this House should meet at 11.30 am on Tuesdays, with moment of interruption at 7.00 pm, the changes to Standing Orders set out in the table be made, with effect from Monday 15 October 2012; Question agreed to",CD:2012-07-11:49,http://data.parliament.uk/resources/105220,,,
no,2012-07-11,50.0,"Backbench Business Motion made, That this House should meet at 9.30 am on Thursdays, with a moment of interruption at 5.00 pm, the changes to Standing Orders set out in the table be made, with effect from Monday 15 October 2012. Question  agreed to",CD:2012-07-11:50,http://data.parliament.uk/resources/105221,,,
no,2012-07-11,51.0,"Backbench Business Motion made, That this House should sit on Tuesdays from 7.00 pm until 10.00 pm to consider Private Members’ Bills Question accordingly negatived",CD:2012-07-11:51,http://data.parliament.uk/resources/105222,,,
no,2012-07-10,47.0,House of Lords Reform Bill: Second Reading Question accordingly agreed to and Bill read a second time,CD:2012-07-10:47,http://data.parliament.uk/resources/105218,,,
no,2012-07-09,50.0,"Financial Services (Banking Reform) Bill: Further consideration of the Bill, as amended in the PBC (2nd allocated day). NC8 brought up, and read the first time. Question put, That the Clause be read a second time. Question accordingly negatived.
",CD:2012-07-09:50,http://data.parliament.uk/resources/105448,,,
