515,date,division number,title,uin,uri
no,2008-05-13,180.0,"Education and Skills Bill, Question put, That the clause be read a Second time",CD:2008-05-13:180,http://data.parliament.uk/resources/104080
no,2008-05-07,171.0,Temporary and Agency Workers (Equal Treatment) Bill (Money),CD:2008-05-07:171,http://data.parliament.uk/resources/104071
no,2008-05-07,173.0,"Civil Service,Question, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-05-07:173,http://data.parliament.uk/resources/104073
no,2008-05-06,166.0,"Criminal Justice and Immigration Bill, Question put, That this House disagrees with the Lords amendment Nº 9",CD:2008-05-06:166,http://data.parliament.uk/resources/104066
no,2008-05-06,167.0,"Criminal Justice and Immigration Bill, Motion made, and Question put, That this House disagrees with the Lords amendment Nº 86",CD:2008-05-06:167,http://data.parliament.uk/resources/104067
no,2008-05-06,168.0,"Criminal Justice and Immigration Bill, Question put, That this House disagrees with the Lords amendment Nº 285",CD:2008-05-06:168,http://data.parliament.uk/resources/104068
no,2008-05-06,169.0,"Criminal Justice and Immigration Bill, Question put, That this House disagrees with the Lords amendment Nº 173",CD:2008-05-06:169,http://data.parliament.uk/resources/104069
no,2008-05-06,170.0,"Criminal Justice and Immigration Bill, Question put, That this House agrees with the Lords amendment Nº 116",CD:2008-05-06:170,http://data.parliament.uk/resources/104070
no,2008-04-29,164.0,"Finance Bill, claue 5 Motion made, and Question put, That the clause stand part of the Bill (Considered in Committee)",CD:2008-04-29:164,http://data.parliament.uk/resources/104064
no,2008-04-28,154.0,"Finance Bill, amendement 8 Motion made, and Question put, That the clause stand part of the Bill (Considered in Committee)",CD:2008-04-28:154,http://data.parliament.uk/resources/104054
no,2008-04-28,157.0,"Finance Bill, amendment No. 18 Motion made, and Question put, That the clause stand part of the Bill (Considered in Committee)",CD:2008-04-28:157,http://data.parliament.uk/resources/104057
no,2008-04-21,144.0,"Finance Bill, Question put, That the Bill be now read a Second time",CD:2008-04-21:144,http://data.parliament.uk/resources/104044
no,2008-03-25,134.0,"Iraq Inquiry, Question, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-03-25:134,http://data.parliament.uk/resources/104034
no,2008-03-19,130.0,European Defence Equipment Market and European Defence Agency,CD:2008-03-19:130,http://data.parliament.uk/resources/104030
no,2008-03-19,132.0,"Post Office Closures, Question, That the proposed words be there added , put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-03-19:132,http://data.parliament.uk/resources/104032
no,2008-03-18,125.0,"Budget Resolutions and Economic Situation, 4. Income tax (abolition of starting rate), Motion made, and Question put",CD:2008-03-18:125,http://data.parliament.uk/resources/104025
no,2008-03-18,126.0,"Budget Resolutions and Economic Situation, 6. Corporation tax (small companies’ rates and fractions for financial year 2008)  Motion made, and Question put",CD:2008-03-18:126,http://data.parliament.uk/resources/104026
no,2008-03-18,127.0,"Budget Resolutions and Economic Situation, 7. Chargeable gains, Motion made, and Question put",CD:2008-03-18:127,http://data.parliament.uk/resources/104027
no,2008-03-18,128.0,"Budget Resolutions and Economic Situation, 8. Rates of duty on alcoholic liquor, Motion made, and Question put",CD:2008-03-18:128,http://data.parliament.uk/resources/104028
no,2008-03-18,129.0,"Budget Resolutions and Economic Situation, 13. Rates of vehicle excise duty, Motion made, and Question put",CD:2008-03-18:129,http://data.parliament.uk/resources/104029
no,2008-03-11,122.0,"European Union (Amendment) Bill, Question put, That the Bill be now read the Third time",CD:2008-03-11:122,http://data.parliament.uk/resources/104022
no,2008-03-05,119.0,"European Union (Amendment) Bill, Motion made, and Question put, That the clause stand part of the Bill (Considered in Committee)",CD:2008-03-05:119,http://data.parliament.uk/resources/104019
no,2008-03-04,112.0,"European Union (Amendment) Bill, That the motion be made",CD:2008-03-04:112,http://data.parliament.uk/resources/104012
no,2008-03-04,116.0,"European Union (Amendment) Bill, Second Deputy Chairman put the remaining Question necessary to dispose of the business to be decided at that hour, that clauses 6 and 7 stand part of the Bill (Considered in Committee)",CD:2008-03-04:116,http://data.parliament.uk/resources/104016
no,2008-03-03,107.0,"Treaty of Lisbon (No. 8), Mr. Deputy Speaker put forthwith the Question, pursuant to Order (28 January)",CD:2008-03-03:107,http://data.parliament.uk/resources/104007
no,2008-03-03,110.0,"European Union (Amendment) Bill, That the clause stand part of the Bill (Considered in Committee)",CD:2008-03-03:110,http://data.parliament.uk/resources/104010
no,2008-03-03,111.0,"European Union (Amendment) Bill, The Second Deputy Chairman put forthwith the Question already proposed from the Chair, pursuant to Orders (28 January and this day)(Considered in Committee)",CD:2008-03-03:111,http://data.parliament.uk/resources/104011
no,2008-02-27,101.0,"Draft Cheshire (Structural Changes) Order 2008, which was laid before this House on 31st January, be approved",CD:2008-02-27:101,http://data.parliament.uk/resources/104001
no,2008-02-27,103.0,"Treaty of Lisbon (No. 8), Madam Deputy Speaker put forthwith the Main Question, pursuant to Orders (28 January and this day)",CD:2008-02-27:103,http://data.parliament.uk/resources/104003
no,2008-02-27,105.0,"European Union (Amendment) Bill, Second Deputy Chairman put Question necessary to dispose of the business to be concluded at that hour.
Motion made, and Question put clause stand part of the Bill (Considered in Committee)",CD:2008-02-27:105,http://data.parliament.uk/resources/104005
no,2008-02-26,98.0,"Treaty of Lisbon (No. 7), Main Question put forthwith",CD:2008-02-26:98,http://data.parliament.uk/resources/103998
no,2008-02-25,96.0,"Treaty of Lisbon (No. 6), Mr. Deputy Speaker put forthwith the Main Question, pursuant to Orders (28 January and this day)",CD:2008-02-25:96,http://data.parliament.uk/resources/103996
no,2008-02-21,91.0,"Banking (Special Provisions) Bill, That this House disagrees with the Lords in the said amendment No 1), Mr. Deputy Speaker put forthwith the Question, pursuant to Order (19 February)",CD:2008-02-21:91,http://data.parliament.uk/resources/103991
no,2008-02-21,92.0,"Banking (Special Provisions) Bill, Motion made, and Question put, That this House disagrees with the Lords in the said amendment No 2",CD:2008-02-21:92,http://data.parliament.uk/resources/103992
no,2008-02-20,86.0,"Draft Shropshire (Structural Change) Order 2008, which was laid before this House on 8th January, be approved.",CD:2008-02-20:86,http://data.parliament.uk/resources/103986
no,2008-02-20,88.0,"Treaty of Lisbon (No. 5), Main Question put forthwith",CD:2008-02-20:88,http://data.parliament.uk/resources/103988
no,2008-02-19,80.0,"Business of the House (Banking (Special Provisions) Bill), That the following provisions shall apply Timetable motion",CD:2008-02-19:80,http://data.parliament.uk/resources/103980
no,2008-02-19,81.0,"Banking (Special Provisions) Bill, Madam Deputy Speaker put the Question already proposed from the Chair, pursuant to Order (this day)",CD:2008-02-19:81,http://data.parliament.uk/resources/103981
no,2008-02-19,85.0,"Banking (Special Provisions) Bill, Mr. Deputy Speaker put forthwith the Question already proposed from the Chair, pursuant to order (this day)",CD:2008-02-19:85,http://data.parliament.uk/resources/103985
no,2008-02-18,79.0,"Health and Social Care Bill, Motion made, and Question put forthwith, pursuant to Standing Order No. 118(6) (Standing Committees on Delegated Legislation)",CD:2008-02-18:79,http://data.parliament.uk/resources/103979
no,2008-02-06,73.0,Draft Wiltshire (Structural Change) Order 2008,CD:2008-02-06:73,http://data.parliament.uk/resources/103973
no,2008-02-06,75.0,"Treaty of Lisbon (No. 4), Mr. Deputy Speaker put forthwith the Main Question, pursuant to Order (28 January)",CD:2008-02-06:75,http://data.parliament.uk/resources/103975
no,2008-02-05,71.0,"Lisbon Treaty (No. 3), Mr. Deputy Speaker put forthwith the Main Question, pursuant to Order (28 January)",CD:2008-02-05:71,http://data.parliament.uk/resources/103971
no,2008-01-30,63.0,"Treaty of Lisbon (No. 2), Mr. Deputy Speaker put forthwith the Main Question, pursuant to Order 28 January",CD:2008-01-30:63,http://data.parliament.uk/resources/103963
no,2008-01-29,59.0,"Lisbon Treaty (No.1), Madam Deputy Speaker forthwith put the Main Question, pursuant to Order this day",CD:2008-01-29:59,http://data.parliament.uk/resources/103959
no,2008-01-28,55.0,"Business of the House (Lisbon Treaty), Speaker shall put the Questions necessary to dispose of the Motion later than Ten o’clock and Standing Order No. 41A (Deferred divisions) shall not apply",CD:2008-01-28:55,http://data.parliament.uk/resources/103955
no,2008-01-28,57.0,"Business of the House (Lisbon Treaty), Main Question put",CD:2008-01-28:57,http://data.parliament.uk/resources/103957
no,2008-01-21,50.0,"European Union (Amendment) Bill, Question put, That the Bill be now read a Second time",CD:2008-01-21:50,http://data.parliament.uk/resources/103950
no,2008-01-15,43.0,"Health and Social Care Bill (Ways and Means), Question put",CD:2008-01-15:43,http://data.parliament.uk/resources/103942
no,2008-01-15,46.0,"European Communities (Finance) Bill, Question put, That the Bill be now read the Third time (Considered in Committee)",CD:2008-01-15:46,http://data.parliament.uk/resources/103946
no,2008-01-09,38.0,Criminal Justice and Immigration Bill (Programme) (No. 3),CD:2008-01-09:38,http://data.parliament.uk/resources/103937
no,2008-01-09,40.0,"Criminal Justice and Immigration Bill, That the clause be read a Second time",CD:2008-01-09:40,http://data.parliament.uk/resources/103939
no,2008-01-08,35.0,"Network Rail, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-01-08:35,http://data.parliament.uk/resources/103934
no,2008-01-08,37.0,"Higher Education, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-01-08:37,http://data.parliament.uk/resources/103936
no,2007-12-17,33.0,"National Insurance Contributions Bill, That the Bill be now read a Second time",CD:2007-12-17:33,http://data.parliament.uk/resources/103932
no,2007-12-12,29.0,"Northern Rock, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2007-12-12:29,http://data.parliament.uk/resources/103928
no,2007-12-12,30.0,"Northern Rock, Motion made, and Question put forthwith, pursuant to Standing Order No. 119(9) (European Standing Committees)",CD:2007-12-12:30,http://data.parliament.uk/resources/103929
no,2007-12-04,20.0,"Political Parties (Funding), That the proposed words be there added , put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2007-12-04:20,http://data.parliament.uk/resources/103919
no,2007-12-04,22.0,"Department for Environment, Food and Rural Affairs, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2007-12-04:22,http://data.parliament.uk/resources/103921
no,2007-11-28,10.0,"Global navigation satellite systen and the European Institute of Technology, Motion",CD:2007-11-28:10,http://data.parliament.uk/resources/103909
no,2007-11-28,13.0,"HM Revenue and Customs, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2007-11-28:13,http://data.parliament.uk/resources/103912
no,2007-11-21,8.0,"Health Care-Associated Infections, That the proposed words be there added , put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2007-11-21:8,http://data.parliament.uk/resources/103907
no,2007-11-19,5.0,"European Communities (Finance) Bill, That the Bill be now read a Second time",CD:2007-11-19:5,http://data.parliament.uk/resources/103904
no,2007-11-14,3.0,"The Economy and Pensions, Standing Order No. 33 (Calling of amendments at end of debate)",CD:2007-11-14:3,http://data.parliament.uk/resources/103902
no,2007-11-14,4.0,"The Economy and Pensions, Main Question",CD:2007-11-14:4,http://data.parliament.uk/resources/103903
no,2007-10-15,210.0,Clostridium Difficile,CD:2007-10-15:210,http://data.parliament.uk/resources/103888
